Year,Asset,Weight,Allocation (%),Invested Amt (DKK)
2055,Investment Grade Bonds - Obligations,0.07563846492878133,7.56,9386.902467681568
2055,Government ZC Bonds - Obligations,0.21023042504149475,21.02,26090.065384878606
2056,Emerging Markets - Equities,0.07053883493788182,7.05,9196.546079434214
2056,Developed Markets - Equities,0.1343550274069302,13.44,17516.623313095275
2056,Emerging Markets State - Obligations,0.23687962364276197,23.69,30883.33364207264
2056,High Yield Bonds - Obligations,0.14041422809030946,14.04,18306.595508387534
2056,Investment Grade Bonds - Obligations,0.31047596912763453,31.05,40478.504630162046
2056,Government ZC Bonds - Obligations,0.107336316794482,10.73,13994.041498792638
2057,Emerging Markets - Equities,0.30871553099052734,30.87,39693.94504656271
2057,Developed Markets - Equities,0.05366292813744344,5.37,6899.85798152372
2057,Emerging Markets State - Obligations,0.10971419861721943,10.97,14106.803621982994
2057,High Yield Bonds - Obligations,0.18827394984885293,18.83,24207.838831500136
2057,Investment Grade Bonds - Obligations,0.2086325163769292,20.86,26825.497290079747
2057,Government ZC Bonds - Obligations,0.13100087602902766,13.1,16843.796479767498
2058,Emerging Markets - Equities,0.26590877198785146,26.59,35451.29218580553
2058,Developed Markets - Equities,0.3184307619212564,31.84,42453.58999414613
2058,Emerging Markets State - Obligations,0.014673893122705341,1.47,1956.3419014250346
2058,High Yield Bonds - Obligations,0.13438200972947312,13.44,17915.978686302853
2058,Investment Grade Bonds - Obligations,0.040879871636925254,4.09,5450.155942900118
2058,Government ZC Bonds - Obligations,0.2257246916017884,22.57,30093.900008275923
2059,Emerging Markets - Equities,0.12298577364992459,12.3,17214.2067792477
2059,Developed Markets - Equities,0.2384418176486778,23.84,33374.4841538144
2059,Emerging Markets State - Obligations,0.23107983130973195,23.11,32344.033627842626
2059,High Yield Bonds - Obligations,0.12323396302470861,12.32,17248.945620100185
2059,Investment Grade Bonds - Obligations,0.14692542782599982,14.69,20565.018381113754
2059,Government ZC Bonds - Obligations,0.13733318654095736,13.73,19222.401100621013
2060,Emerging Markets - Equities,0.17033224826430962,17.03,23236.460424296056
2060,Developed Markets - Equities,0.13811963788251952,13.81,18842.06620988838
2060,Emerging Markets State - Obligations,0.23064152565297577,23.06,31463.758258615013
2060,High Yield Bonds - Obligations,0.17141566272577596,17.14,23384.258140309925
2060,Investment Grade Bonds - Obligations,0.2596252248530909,25.96,35417.669430902955
2060,Government ZC Bonds - Obligations,0.029865700621328272,2.99,4074.2324345681723
2061,Emerging Markets - Equities,0.25689979409900554,25.69,38357.50909338272
2061,Developed Markets - Equities,0.06829706218681979,6.83,10197.3814072917
2061,Emerging Markets State - Obligations,0.2756634710692307,27.57,41159.09915512226
2061,High Yield Bonds - Obligations,0.04567338443485211,4.57,6819.4576213254595
2061,Investment Grade Bonds - Obligations,0.08570580485277461,8.57,12796.667278483867
2061,Government ZC Bonds - Obligations,0.2677604833573173,26.78,39979.11018670843
2062,Emerging Markets - Equities,0.11458635015814535,11.46,17374.490047434796
2062,Developed Markets - Equities,0.08548245462424595,8.55,12961.526875142219
2062,Emerging Markets State - Obligations,0.009535969609552436,0.95,1445.9192464472783
2062,High Yield Bonds - Obligations,0.035915161092286985,3.59,5445.741208169551
2062,Investment Grade Bonds - Obligations,0.2638190629678902,26.38,40002.33603333206
2062,Government ZC Bonds - Obligations,0.4906610015478791,49.07,74397.90757182101
2063,Emerging Markets - Equities,0.0963774095954803,9.64,14442.449144804961
2063,Developed Markets - Equities,0.17980080822307243,17.98,26943.700187168455
2063,Emerging Markets State - Obligations,0.35393603821046654,35.39,53038.396174201866
2063,High Yield Bonds - Obligations,0.08842035795541352,8.84,13250.060657330603
2063,Investment Grade Bonds - Obligations,0.002061233236271616,0.21,308.88209504056454
2063,Government ZC Bonds - Obligations,0.2794041527792957,27.94,41869.56553718717
2064,Emerging Markets - Equities,0.1878300383327522,18.78,28794.220512136504
2064,Developed Markets - Equities,0.27954957150649995,27.95,42854.76421918956
2064,Emerging Markets State - Obligations,0.03312309963193401,3.31,5077.749242417462
2064,High Yield Bonds - Obligations,0.10241011638491751,10.24,15699.403034976054
2064,Investment Grade Bonds - Obligations,0.2647355413687056,26.47,40583.783207593246
2064,Government ZC Bonds - Obligations,0.13235163277519077,13.24,20289.417673007167
2065,Emerging Markets - Equities,0.05210809200242059,5.21,8338.734776991752
2065,Developed Markets - Equities,0.15501752367814065,15.5,24807.08784497436
2065,Emerging Markets State - Obligations,0.16693007532354479,16.69,26713.425322915933
2065,High Yield Bonds - Obligations,0.24342947357162947,24.34,38955.443176124085
2065,Investment Grade Bonds - Obligations,0.03439322461380171,3.44,5503.866427630365
2065,Government ZC Bonds - Obligations,0.3481216108104628,34.81,55709.07840096591
2066,Emerging Markets - Equities,0.08729799412007073,8.73,13501.698032397788
2066,Developed Markets - Equities,0.057768010881099355,5.78,8934.526465477524
2066,Emerging Markets State - Obligations,0.185355145612942,18.54,28667.43079313993
2066,High Yield Bonds - Obligations,0.21722245050742836,21.72,33596.0976213825
2066,Investment Grade Bonds - Obligations,0.13583688448482742,13.58,21008.82860439261
2066,Government ZC Bonds - Obligations,0.31651951439363213,31.65,48953.597935206984
2067,Emerging Markets - Equities,0.015223899389489821,1.52,2350.5109777479165
2067,Developed Markets - Equities,0.3135329068020704,31.35,48408.26390591233
2067,Emerging Markets State - Obligations,0.1670974808589066,16.71,25799.20249499524
2067,High Yield Bonds - Obligations,0.08956120946346054,8.96,13827.90313036214
2067,Investment Grade Bonds - Obligations,0.032419911718601965,3.24,5005.508539080403
2067,Government ZC Bonds - Obligations,0.38216459176747064,38.22,59004.72968680685
2068,Emerging Markets - Equities,0.28847921786582703,28.85,46415.10943344817
2068,Developed Markets - Equities,0.019466474162082043,1.95,3132.0749383640837
2068,Emerging Markets State - Obligations,0.13761481614640456,13.76,22141.65303952685
2068,High Yield Bonds - Obligations,0.13082267791310961,13.08,21048.82617415411
2068,Investment Grade Bonds - Obligations,0.08356764780342889,8.36,13445.687861286611
2068,Government ZC Bonds - Obligations,0.3400491661091479,34.0,54712.50017410209
2069,Emerging Markets - Equities,0.15986999122559586,15.99,25921.905282484477
2069,Developed Markets - Equities,0.1757033295782377,17.57,28489.180691310536
2069,Emerging Markets State - Obligations,0.15451037305350646,15.45,25052.877183201384
2069,High Yield Bonds - Obligations,0.20386623476447646,20.39,33055.61717586068
2069,Investment Grade Bonds - Obligations,0.1380560513251423,13.81,22384.913257887216
2069,Government ZC Bonds - Obligations,0.16799402005304134,16.8,27239.165039383108
2070,Emerging Markets - Equities,0.22832773227890338,22.83,37592.90362510095
2070,Developed Markets - Equities,0.2988066887423723,29.88,49196.87565024456
2070,Emerging Markets State - Obligations,0.102955450805465,10.3,16951.04795715732
2070,High Yield Bonds - Obligations,0.07932019801645813,7.93,13059.633754493994
2070,Investment Grade Bonds - Obligations,0.028931192234095186,2.89,4763.361465382978
2070,Government ZC Bonds - Obligations,0.261658737922706,26.17,43080.67013681234
2071,Emerging Markets - Equities,0.10594204375993165,10.59,1303.8351745388002
2071,Developed Markets - Equities,0.2528850353216823,25.29,3112.2715068066295
2071,Emerging Markets State - Obligations,0.17051035806856663,17.05,2098.481344920831
2071,High Yield Bonds - Obligations,0.22722188248313327,22.72,2796.4335243311525
2071,Investment Grade Bonds - Obligations,0.22187999376814482,22.19,2730.690575093203
2071,Government ZC Bonds - Obligations,0.02156068659854137,2.16,265.3486810022976
2072,Emerging Markets - Equities,0.01678017814427202,1.68,9.420243291192053
2072,Developed Markets - Equities,0.12198701386030747,12.2,68.4824284372916
2072,Emerging Markets State - Obligations,0.16008675670835382,16.01,89.87128640260265
2072,High Yield Bonds - Obligations,0.029685378248864646,2.97,16.66510825398019
2072,Investment Grade Bonds - Obligations,0.2855653027709561,28.56,160.313830073586
2072,Government ZC Bonds - Obligations,0.3858953702672459,38.59,216.63824076283692
2073,Emerging Markets - Equities,0.22070964915776392,22.07,0.8125182573225985
2073,Developed Markets - Equities,0.01418312570907172,1.42,0.05221361471280703
2073,Emerging Markets State - Obligations,0.2269692881107294,22.7,0.8355624284901972
2073,High Yield Bonds - Obligations,0.14242071819360352,14.24,0.5243061832361622
2073,Investment Grade Bonds - Obligations,0.2036759134949298,20.37,0.7498104361227799
2073,Government ZC Bonds - Obligations,0.1920413053339017,19.2,0.7069789079874941
2074,Emerging Markets - Equities,0.18916001756888265,18.92,0.016642776223668693
2074,Developed Markets - Equities,0.07137129868110989,7.14,0.006279427164410095
2074,Emerging Markets State - Obligations,0.3118517013806611,31.19,0.027437500523379513
2074,High Yield Bonds - Obligations,0.010913442163653668,1.09,0.0009601922123606173
2074,Investment Grade Bonds - Obligations,0.07194543737549738,7.19,0.006329941337198014
2074,Government ZC Bonds - Obligations,0.34475810283019537,34.48,0.03033268885487445
2075,Emerging Markets - Equities,0.17744510987971057,17.74,0.0
2075,Developed Markets - Equities,0.021664467386878817,2.17,0.0
2075,Emerging Markets State - Obligations,0.2764182679604371,27.64,0.0
2075,High Yield Bonds - Obligations,0.1410439240677323,14.1,0.0
2075,Investment Grade Bonds - Obligations,0.010487110594086978,1.05,0.0
2075,Government ZC Bonds - Obligations,0.3729411201111542,37.29,0.0
