Large Cap,Mid Cap,Small Cap,International Developed,Emerging Markets,US Agg Bond,US High Yield,US Treasury,Corporate,Gold,Oil,Private Equity,Venture Capital,Angel Venture,Cash
2.6950107247943363e-15,2.359525612858275e-15,0.370097883364234,1.7292385251583117e-15,9.116697300358783e-16,0.5002464764951592,2.4774943887142048e-15,9.034021115312897e-17,2.0781175781976675e-14,0.05772095970766165,4.669334349137942e-16,4.9031019843214e-16,0.07193468043291143,1.8866240519445074e-15,0.0
0.0,1.6810898932098647e-15,0.3548246322415093,0.0,0.0,0.5243793837732458,0.0,3.2921200323529736e-18,1.3129256674839414e-15,0.05249671518573489,6.524129082821847e-17,4.2037246379466956e-17,0.06829926879950803,5.641348499824142e-16,0.0
0.0,0.0,0.3413477441029848,0.0,0.0,0.5458756987252303,0.0,0.0,0.0,0.04766637445900407,0.0,0.0,0.06511018271279338,0.0,0.0
1.0914671488577066e-15,3.7481305994800747e-16,0.32869459035609394,0.0,6.517276205846363e-17,0.5656529918106122,1.3920033184970754e-15,0.0,0.0,0.04309732245582781,0.0,2.5264350913721026e-16,0.06255509537746368,1.5691959596657378e-16,0.0
0.0,0.0,0.3185760740453127,0.0,0.0,0.581481295110753,0.0,0.0,0.0,0.039636591435176304,0.0,0.0,0.06030603940879747,0.0,0.0
0.0,0.0,0.3087957713288105,0.0,0.0,0.5957777755181723,0.0,0.0019233910902429407,0.0,0.03585445887907324,0.0,0.0,0.057648603183761964,0.0,2.0357808167882735e-16
2.4009455704995116e-15,0.0,0.2744409486689994,2.1057615060186583e-15,2.223339480866856e-16,0.5532991348493869,2.227710360896845e-15,0.09279711676674157,1.685340122890136e-14,0.0295044636485762,4.723762893955554e-16,9.820156956494247e-16,0.04995833606627038,1.4974724866989287e-15,0.0
1.2368797299234507e-15,0.0,0.24934202696652355,5.166592846639964e-16,3.312976729262467e-16,0.5252361100383859,7.926273305572182e-16,0.15670102887411758,9.801743607865756e-15,0.024413746894871323,3.1935374789335984e-16,2.513220175192556e-16,0.044307087226088636,4.080715724349634e-16,3.3474820262178133e-16
0.0,2.6908290390173855e-15,0.2305006140490843,0.0,0.0,0.5050249065701992,0.0,0.20399429411421366,0.0,0.02052238732524501,0.0,0.0,0.039957797941380206,0.0,0.0
0.0,5.665129597944313e-16,0.21342557073942622,5.412324101741376e-16,2.9569675252677753e-16,0.4866213681770546,3.0193556032090107e-16,0.2470302521185609,2.162124631658049e-15,0.016784147264812154,0.0,2.099254537559863e-16,0.036138661700141864,8.606068683560564e-16,0.0
0.0,0.0,0.20019947449834977,0.0,0.0,0.47129179862577353,0.0,0.28100359763655536,0.0,0.01446531128971316,0.0,0.0,0.03303981794967841,0.0,0.0
0.0,0.0,0.1884112886092303,0.0,0.0,0.4582032116295057,0.0,0.31122488548333127,0.0,0.01175671131798725,0.0,0.0,0.030403902960105103,0.0,0.0
1.6738463803020768e-14,1.3119174170328826e-15,0.17926096938881994,1.6216643222119263e-14,4.86121255481717e-15,0.44840409363978095,1.4599768173809187e-14,0.33394434183792227,4.425257864804454e-14,0.010084444868342932,7.699889344699742e-15,1.0409414795680862e-14,0.028306150265008472,8.618865371334086e-15,9.22272698385732e-16
0.0,0.0,0.17083448722911773,0.0,0.0,0.43884713196884856,0.0,0.3553525645080977,0.0,0.008600184774876932,0.0,0.0,0.026365631519133997,0.0,0.0
0.0,0.0,0.16306811687768427,0.0,0.0,0.42963892652071445,0.0,0.3761522897567638,0.0,0.006916935414992451,0.0,0.0,0.024223731430124747,0.0,0.0
1.3396794711121723e-13,2.83653369202503e-14,0.15658475985336726,8.82034641754552e-14,3.218944159379953e-14,0.42321728269183195,1.3262396109061102e-13,0.3917657999203032,2.9698969769598545e-13,0.005381067806496836,5.689567122206977e-14,8.579054962339062e-14,0.023051089727090503,4.673362971018581e-14,8.442147086839452e-15
0.0,0.0,0.15069232604802651,0.0,0.0,0.4163523475068531,0.0,0.4066330494871242,0.0,0.0045631493792989445,0.0,0.0,0.021759127578926223,0.0,0.0
1.7106378439939584e-13,0.0,0.1451351846162535,8.425491616282688e-14,3.004306621956313e-14,0.4103925978785773,1.7200907713724193e-13,0.42074606053420077,5.766879897443565e-13,0.003158319615832168,5.796573756848259e-14,6.594548219485573e-14,0.020567837353932573,4.1647830314758256e-14,9.366427567721312e-15
1.586560625068243e-13,0.0,0.14054696798062336,7.410131248412035e-14,2.7719248562486083e-14,0.40485536770165825,1.6139321821088978e-13,0.4330692166172742,4.815692487123701e-13,0.0021353422338268153,5.288660239902093e-14,3.6411532192529167e-14,0.019393105465599796,3.530450289649213e-14,9.50076594071996e-15
0.0,1.596847416880424e-14,0.1365957860067879,0.0,0.0,0.4007561216191393,0.0,0.4428227155353617,0.0,0.0013892362447066608,0.0,0.0,0.0184361405945913,0.0,0.0
1.0103078155535884e-13,0.0,0.13258484649614088,5.638811556428689e-14,2.186088663088567e-14,0.3965508936697612,1.2077484204109248e-13,0.45258485063345905,1.7528381136401674e-13,0.000627568499488142,3.954438837591157e-14,1.7245332472238167e-14,0.017651840700601464,2.1188589312410095e-14,5.468827724336817e-15
3.8896489875037343e-13,0.0,0.12946190366165075,2.3362039357887827e-13,9.977096531994345e-14,0.3930397019347983,5.349006278505402e-13,0.46065199821498515,5.518273522981999e-13,1.2822276847849468e-12,1.806650885182788e-13,7.480091778896308e-14,0.016846396185123163,9.389505929774055e-14,3.406636728875148e-14
3.6073369179620513e-13,0.0,0.126020546692514,2.4309847068859765e-13,1.0193250878302345e-13,0.3881274688849534,5.225858103473808e-13,0.46986989125321227,4.765438813105572e-13,6.040799251144439e-13,1.8436606249005339e-13,6.877142199019865e-14,0.01598209316664469,8.677380666356297e-14,3.621288604752688e-14
0.0,0.0,0.1229598135471124,0.0,0.0,0.3839860719223088,0.0,0.4776473719486818,0.0,0.0,0.0,0.0,0.015406742581957482,0.0,0.0
0.0,0.0,0.12045072561249352,0.0,0.0,0.38018701629910884,0.0,0.48492943366826186,1.5883197774014399e-15,0.0,0.0,0.0,0.014432824420371674,0.0,0.0
3.084847088139404e-14,1.0347451064951752e-14,0.11794367954587599,1.5506757033819242e-14,6.875921775744175e-15,0.3771205478516118,4.734790821901745e-14,0.4910849932199821,0.0,2.7294515338592073e-14,1.5335423733183277e-14,4.051392881709999e-15,0.01385077938237748,3.144699348477411e-15,2.4610038549130987e-15
0.0,0.0,0.11571145647526054,0.0,0.0,0.37387195074007024,0.0,0.4968692043287709,0.0,0.0,0.0,0.0,0.013547388460730602,0.0,0.0
2.7045357238248103e-13,2.4981478291399245e-14,0.11362054327645496,2.4958158419900964e-13,1.0549926218304027e-13,0.3710780156506938,4.826074434154756e-13,0.5023273719391571,6.866464445983355e-13,7.438075834426869e-13,1.8989924439409218e-13,1.2432050805893395e-13,0.012974069130702832,7.625371039829464e-14,3.7154038967555587e-14
0.0,0.0,0.11148722469335755,0.0,0.0,0.36782996513790855,0.0,0.5081976636732993,0.0,0.0,0.0,0.0,0.012485146500224073,0.0,0.0
0.0,0.0,0.10952892833783943,0.0,0.0,0.3651529479764854,0.0,0.5133040097431909,0.0,0.0,0.0,0.0,0.0120141139431562,0.0,0.0
0.0,4.230971488618088e-14,0.10773103797970635,0.0,0.0,0.36256890325086055,0.0,0.518139042163104,0.0,0.0,0.0,0.0,0.01156101662339722,0.0,0.0
0.0,9.456652881479193e-14,0.106131684924334,0.0,0.0,0.359914556741179,0.0,0.5228368546665717,0.0,0.0,0.0,0.0,0.01111690367853769,0.0,0.0
1.031559858089069e-12,0.0,0.10430064642256673,1.4063096476914888e-12,5.542727119963399e-13,0.35843000882582243,7.06976508663143e-13,0.5264935507616362,1.7974368246415594e-11,2.539149952929641e-12,1.008434832467946e-12,9.551283359501604e-13,0.010775793963544828,4.3701594843693023e-13,1.880118329185962e-13
0.0,6.473247637777078e-14,0.10301913989763277,0.0,0.0,0.3559413142175265,0.0,0.530692944254187,0.0,0.0,0.0,0.0,0.010346601633269415,0.0,0.0
0.0,2.0711478370838724e-13,0.10165913436800987,0.0,0.0,0.35420646711556136,0.0,0.534131744499646,0.0,0.0,0.0,0.0,0.010002654023894662,0.0,0.0
0.0,1.9443497157060312e-13,0.10024025831662736,0.0,0.0,0.3522806584603536,0.0,0.5377140314026229,0.0,0.0,0.0,0.0,0.009765051826146275,0.0,0.0
2.7692185257204733e-13,0.0,0.09894101585250348,4.985128986499568e-13,1.9939422143530288e-13,0.3503387244624478,1.4947144781073572e-15,0.541302872167404,1.0063972473882627e-12,1.6513956117552496e-12,3.488597547158378e-13,3.341216265680189e-13,0.009417387513261094,1.6500040524112403e-13,6.313691577046529e-14
