Large Cap,Mid Cap,Small Cap,International Developed,Emerging Markets,US Agg Bond,US High Yield,US Treasury,Corporate,Gold,Oil,Private Equity,Venture Capital,Angel Venture,Cash
3.2426878219663394e-17,2.0394002454064537e-16,0.23506811455739157,0.0,0.0,0.0,0.0,0.0,4.7575614341515926e-17,0.0,4.9681022361071865e-17,0.33375387925415545,0.431178006188453,0.0,1.4439344273465828e-17
7.312246491827683e-17,3.512988402097213e-17,0.25833399271241975,9.448432717931475e-19,5.597968644352163e-17,6.721597081215435e-17,0.0,9.143120070028008e-17,0.0,0.0,0.0,0.32594167990192346,0.4157243273856566,0.0,5.708136925436695e-17
2.5462887492166115e-16,0.0,0.31949383368841844,5.245097184628375e-17,5.015032076961072e-17,0.0,0.0,1.5989555731271128e-17,0.0,3.497219470079919e-17,0.0,0.2917982358871779,0.388707930424404,3.176110450402783e-16,0.0
0.0,0.0,0.36607511574222895,7.92877342674007e-17,7.323177304092112e-17,0.0,4.8637685987776235e-17,4.990105478504294e-17,0.0,0.0,0.0,0.26633143074918625,0.3675934535085851,0.0,5.510906492545892e-17
0.0,5.226195780084244e-16,0.40344851951372673,0.0,4.610097286644153e-17,0.0,4.36230880206819e-17,0.0,0.0,0.0,0.0,0.2527876227994968,0.3437638576867762,0.0,1.7456764426622597e-17
3.4259113907167263e-16,0.0,0.43703114493516015,0.0,0.0,0.0,0.0,4.3599227709618264e-17,0.0,8.836775212051494e-17,0.0,0.2334131433105723,0.3295557117542675,4.0216662861981793e-17,0.0
4.71215346287789e-16,0.0,0.4741219794897274,6.338887129925497e-18,0.0,9.383082513141907e-17,0.0,0.0,3.177606610597125e-17,4.7120759650703584e-17,5.9003677658454374e-18,0.21244539425914236,0.3134326262511298,1.7071836421777806e-16,0.0
8.093561129109497e-16,4.629956195502055e-16,0.5079914345652067,0.0,0.0,0.0,0.0,7.71069576529138e-17,0.0,0.0,0.0,0.19624919490801312,0.29575937052677914,1.427674569823463e-16,0.0
1.5017580683119605e-15,4.551587850650981e-16,0.5285740351215411,0.0,0.0,2.623216280733184e-17,0.0,0.0,0.0,0.013173559984670662,0.0,0.1781730644561603,0.2800793404376261,8.659102298634422e-17,4.604657854867126e-17
8.793335389483982e-16,0.0,0.5468582302879355,0.0,0.0,0.0,0.0,0.0,0.0,0.03445622457477214,5.983482481555152e-17,0.15702855701306417,0.26165698812422783,0.0,0.0
