Year,Asset,Weight,Allocation (%),Invested Amt (DKK),Path_ID
2060,High Yield Bonds - Obligations,0.01234026040914956,1.23,1666.0703394801626,0
2060,Investment Grade Bonds - Obligations,0.3107562240136477,31.08,41955.49449297822,0
2060,Government ZC Bonds - Obligations,0.2216826811853955,22.17,29929.590434378675,0
2061,Emerging Markets - Equities,0.31258033374499394,31.26,46736.781170268965,0
2061,Developed Markets - Equities,0.05654809453369695,5.65,8455.029426045596,0
2061,Emerging Markets State - Obligations,0.10405436245956697,10.41,15558.131600345814,0
2061,High Yield Bonds - Obligations,0.2639848254811767,26.4,39470.81658326814,0
2061,Investment Grade Bonds - Obligations,0.14180800995322815,14.18,21203.0291540422,0
2061,Government ZC Bonds - Obligations,0.12102437382733722,12.1,18095.475195351035,0
2062,Emerging Markets - Equities,0.05689508469661546,5.69,8693.071494354615,0
2062,Developed Markets - Equities,0.017584456041060754,1.76,2686.7511379831108,0
2062,Emerging Markets State - Obligations,0.3561826738734165,35.62,54421.598377833085,0
2062,High Yield Bonds - Obligations,0.2593838426885243,25.94,39631.58330803764,0
2062,Investment Grade Bonds - Obligations,0.24916379329873256,24.92,38070.04911760554,0
2062,Government ZC Bonds - Obligations,0.06079014940165042,6.08,9288.203325804732,0
2063,Emerging Markets - Equities,0.11419947958618762,11.42,16736.61905487106,0
2063,Developed Markets - Equities,0.27981212799373045,27.98,41008.14653563718,0
2063,Emerging Markets State - Obligations,0.11541631949337977,11.54,16914.954245637575,0
2063,High Yield Bonds - Obligations,0.3714303875072382,37.14,54435.35227689134,0
2063,Investment Grade Bonds - Obligations,0.01705298617534729,1.71,2499.2174605258915,0
2063,Government ZC Bonds - Obligations,0.10208869924411677,10.21,14961.711517840771,0
2064,Emerging Markets - Equities,0.23139082254501775,23.14,36155.174018817575,0
2064,Developed Markets - Equities,0.10014192130021339,10.01,15647.330137665862,0
2064,Emerging Markets State - Obligations,0.07087055837411074,7.09,11073.63439329247,0
2064,High Yield Bonds - Obligations,0.08779552997740113,8.78,13718.18739176525,0
2064,Investment Grade Bonds - Obligations,0.3789920056363779,37.9,59218.087237915715,0
2064,Government ZC Bonds - Obligations,0.13080916216687907,13.08,20439.133969883864,0
2065,Emerging Markets - Equities,0.2705696843035804,27.06,42344.79316402034,0
2065,Developed Markets - Equities,0.3259393814328988,32.59,51010.28123793466,0
2065,Emerging Markets State - Obligations,0.051207188499600056,5.12,8014.0456648264335,0
2065,High Yield Bonds - Obligations,0.08185057331989774,8.19,12809.807597287007,0
2065,Investment Grade Bonds - Obligations,0.19790043296144524,19.79,30971.884091123877,0
2065,Government ZC Bonds - Obligations,0.0725327394825777,7.25,11351.54464519912,0
2066,Emerging Markets - Equities,0.0484967383471703,4.85,8012.9232263725535,0
2066,Developed Markets - Equities,0.34063767277861623,34.06,56282.20810326989,0
2066,Emerging Markets State - Obligations,0.18430883966549666,18.43,30452.616660716216,0
2066,High Yield Bonds - Obligations,0.1038918364542531,10.39,17165.635004057072,0
2066,Investment Grade Bonds - Obligations,0.30169378128583957,30.17,49847.66377507363,0
2066,Government ZC Bonds - Obligations,0.020971131468624293,2.1,3464.9766593644913,0
2067,Emerging Markets - Equities,0.29460740692237336,29.46,47574.001042757365,0
2067,Developed Markets - Equities,0.08577367615853808,8.58,13850.96526131343,0
2067,Emerging Markets State - Obligations,0.27472234893142133,27.47,44362.90808525372,0
2067,High Yield Bonds - Obligations,0.040524276624486336,4.05,6543.969815729335,0
2067,Investment Grade Bonds - Obligations,0.1743693860620784,17.44,28157.640165944853,0
2067,Government ZC Bonds - Obligations,0.13000290530110234,13.0,20993.220832311803,0
2068,Emerging Markets - Equities,0.040506867603907065,4.05,6588.0797836543525,0
2068,Developed Markets - Equities,0.010024642305300636,1.0,1630.4184257275706,0
2068,Emerging Markets State - Obligations,0.21924815437895467,21.92,35658.75168605234,0
2068,High Yield Bonds - Obligations,0.2532134318325413,25.32,41182.900329839395,0
2068,Investment Grade Bonds - Obligations,0.17037775975719532,17.04,27710.41902367267,0
2068,Government ZC Bonds - Obligations,0.30662914412210107,30.66,49870.488264444415,0
2069,Emerging Markets - Equities,0.24802392268696383,24.8,38421.07861359701,0
2069,Developed Markets - Equities,0.21696719163502148,21.7,33610.11887914422,0
2069,Emerging Markets State - Obligations,0.21151137690753985,21.15,32764.96537832504,0
2069,High Yield Bonds - Obligations,0.027398565750535276,2.74,4244.27787931463,0
2069,Investment Grade Bonds - Obligations,0.09182996189695264,9.18,14225.265639312778,0
2069,Government ZC Bonds - Obligations,0.20426898112298703,20.43,31643.054819155772,0
2070,Emerging Markets - Equities,0.19126517641080812,19.13,32104.156779009503,0
2070,Developed Markets - Equities,0.08339689571004985,8.34,13998.298409573163,0
2070,Emerging Markets State - Obligations,0.15890223309599316,15.89,26671.9865036561,0
2070,High Yield Bonds - Obligations,0.27809448407085763,27.81,46678.59086283763,0
2070,Investment Grade Bonds - Obligations,0.05481992221808774,5.48,9201.6090462934,0
2070,Government ZC Bonds - Obligations,0.2335212884942035,23.35,39196.91079024134,0
2071,Emerging Markets - Equities,0.04712085622477931,4.71,242.98156879679942,0
2071,Developed Markets - Equities,0.3722932680072478,37.23,1919.7529408499634,0
2071,Emerging Markets State - Obligations,0.39109723524356194,39.11,2016.7167446672743,0
2071,High Yield Bonds - Obligations,0.06554168206675869,6.55,337.9696806482779,0
2071,Investment Grade Bonds - Obligations,0.027197478509970806,2.72,140.24545657968667,0
2071,Government ZC Bonds - Obligations,0.09674947994768134,9.67,498.89459363431166,0
2072,Emerging Markets - Equities,0.35061738934092834,35.06,101.10848790317915,0
2072,Developed Markets - Equities,0.18666682738054505,18.67,53.829619499501284,0
2072,Emerging Markets State - Obligations,0.023997340769982386,2.4,6.9201782704249934,0
2072,High Yield Bonds - Obligations,0.19263265148334774,19.26,55.550000383246314,0
2072,Investment Grade Bonds - Obligations,0.1519153760046465,15.19,43.808249174250854,0
2072,Government ZC Bonds - Obligations,0.09417041502054997,9.42,27.156178094419403,0
2073,Emerging Markets - Equities,0.024152028276752783,2.42,0.5418620908523462,0
2073,Developed Markets - Equities,0.46625091920872164,46.63,10.460558221002296,0
2073,Emerging Markets State - Obligations,0.11429170626821593,11.43,2.5641880762945246,0
2073,High Yield Bonds - Obligations,0.05079957446698031,5.08,1.139712297438081,0
2073,Investment Grade Bonds - Obligations,0.33930489974707106,33.93,7.61246468853973,0
2073,Government ZC Bonds - Obligations,0.005200872032258357,0.52,0.1166840052256639,0
2074,Emerging Markets - Equities,0.31782989104358256,31.78,0.4862422837718081,0
2074,Developed Markets - Equities,0.22897212439571826,22.9,0.3503003708074443,0
2074,Emerging Markets State - Obligations,0.029099572927924942,2.91,0.04451891781103199,0
2074,High Yield Bonds - Obligations,0.2705772480936552,27.06,0.4139513077821524,0
2074,Investment Grade Bonds - Obligations,0.14016966234849737,14.02,0.21444306736558838,0
2074,Government ZC Bonds - Obligations,0.013351501190621801,1.34,0.02042622362985907,0
2075,Emerging Markets - Equities,0.06822287836883623,6.82,0.0,0
2075,Developed Markets - Equities,0.09270564615233103,9.27,0.0,0
2075,Emerging Markets State - Obligations,0.31623529966785896,31.62,0.0,0
2075,High Yield Bonds - Obligations,0.19193815646585907,19.19,0.0,0
2075,Investment Grade Bonds - Obligations,0.14342460068808963,14.34,0.0,0
2075,Government ZC Bonds - Obligations,0.1874734186570251,18.75,0.0,0
2025,Emerging Markets - Equities,0.060375720158685905,6.04,0.0,1
2025,Developed Markets - Equities,0.0675180489726657,6.75,0.0,1
2025,Emerging Markets State - Obligations,0.0671461651791554,6.71,0.0,1
2025,High Yield Bonds - Obligations,0.27110462897773957,27.11,0.0,1
2025,Investment Grade Bonds - Obligations,0.049571367953575515,4.96,0.0,1
2025,Government ZC Bonds - Obligations,0.4842840687581779,48.43,0.0,1
2026,Emerging Markets - Equities,0.9724089277820976,97.24,51192.66248487409,1
2026,Developed Markets - Equities,0.003920148564457559,0.39,206.3770052055811,1
2026,Emerging Markets State - Obligations,0.0008420920323258038,0.08,44.33210346019841,1
2026,High Yield Bonds - Obligations,0.0030196594223095273,0.3,158.97057421936952,1
2026,Investment Grade Bonds - Obligations,0.00936876791886859,0.94,493.2206608424208,1
2026,Government ZC Bonds - Obligations,0.010440404279940864,1.04,549.6371713983428,1
2027,Emerging Markets - Equities,0.9677259357181593,96.77,101742.48904219209,1
2027,Developed Markets - Equities,0.006583120013439661,0.66,692.1205592508661,1
2027,Emerging Markets State - Obligations,0.006271125380898618,0.63,659.3188027711527,1
2027,High Yield Bonds - Obligations,0.005807458099813467,0.58,610.5708447761857,1
2027,Investment Grade Bonds - Obligations,0.006378134007094365,0.64,670.5692235527981,1
2027,Government ZC Bonds - Obligations,0.007234226780594488,0.72,760.5750882424715,1
2028,Emerging Markets - Equities,0.9368073045098035,93.68,130178.87588431666,1
2028,Developed Markets - Equities,0.01806317884428827,1.81,2510.0618937607883,1
2028,Emerging Markets State - Obligations,0.007060130491830137,0.71,981.0767343492856,1
2028,High Yield Bonds - Obligations,0.026068632160430993,2.61,3622.5008218337803,1
2028,Investment Grade Bonds - Obligations,0.007824078531596257,0.78,1087.2350622914648,1
2028,Government ZC Bonds - Obligations,0.004176675462050837,0.42,580.3914145053477,1
2029,Emerging Markets - Equities,0.9817811968401117,98.18,191235.37152632102,1
2029,Developed Markets - Equities,0.008007561213330955,0.8,1559.7456424911427,1
2029,Emerging Markets State - Obligations,0.004666150448436877,0.47,908.8919379150187,1
2029,High Yield Bonds - Obligations,0.0014514931387459872,0.15,282.72779163970847,1
2029,Investment Grade Bonds - Obligations,0.003900044687736159,0.39,759.6667131423386,1
2029,Government ZC Bonds - Obligations,0.00019355367163840034,0.02,37.701178658935966,1
2030,Emerging Markets - Equities,0.9326863014679244,93.27,151010.62085629554,1
2030,Developed Markets - Equities,0.012077548707714533,1.21,1955.467905879654,1
2030,Emerging Markets State - Obligations,0.0023650970007234357,0.24,382.93128772503076,1
2030,High Yield Bonds - Obligations,0.018179293644522972,1.82,2943.3973841661846,1
2030,Investment Grade Bonds - Obligations,0.017671398014722013,1.77,2861.164339394614,1
2030,Government ZC Bonds - Obligations,0.017020361164392626,1.7,2755.755394485875,1
2031,Emerging Markets - Equities,0.936279766149805,93.63,123030.2094684473,1
2031,Developed Markets - Equities,0.03378905229055746,3.38,4439.991476204208,1
2031,Emerging Markets State - Obligations,0.003539851751356764,0.35,465.1480446358286,1
2031,High Yield Bonds - Obligations,0.005899749329132238,0.59,775.2462693488721,1
2031,Investment Grade Bonds - Obligations,0.010334384030742567,1.03,1357.9717067454,1
2031,Government ZC Bonds - Obligations,0.010157196448406056,1.02,1334.6886815661708,1
2032,Emerging Markets - Equities,0.9317337236731379,93.17,105558.3851819603,1
2032,Developed Markets - Equities,0.022650874340488028,2.27,2566.172778329317,1
2032,Emerging Markets State - Obligations,0.004900181196888522,0.49,555.1534747539272,1
