Year,Account,Asset,Invested,Weight,Return (Nominal),Inflation Rate,Return (Inflation Adjusted),Gross Gain,Tax,Net Gain,End Value,TOTAL ASK Cap (DKK),Goal,Redeemed Amount,Allocated Value,Goal Value,Utility (Keep),Utility (Redeem),Utility Δ,Redeemed
2041,NORMAL,Developed Markets - Equities,145168.16,0.019035917240215222,0.8352433950465097,0.02,0.8152433950465097,118347.38361105495,0.0,118347.38361105495,263515.54361105495,1117712.6247972348,,,,,,,,
2041,NORMAL,Emerging Markets State - Obligations,50281.24083161206,0.006593384797368084,-0.1614030534682848,0.02,-0.18140305346828478,-9121.170619028628,0.0,-9121.170619028628,41160.070212583436,1117712.6247972348,,,,,,,,
2041,NORMAL,High Yield Bonds - Obligations,78799.5285154764,0.010332991086947635,0.7418362243557253,0.02,0.7218362243557253,56880.35414462279,0.0,56880.35414462279,135679.8826600992,1117712.6247972348,,,,,,,,
2041,NORMAL,Investment Grade Bonds - Obligations,101752.75499997826,0.013342850272012001,0.4854414314197575,0.02,0.46544143141975747,47359.94793809377,0.0,47359.94793809377,149112.70293807203,1117712.6247972348,,,,,,,,
2041,NORMAL,Government ZC Bonds - Obligations,7191428.09944166,0.9430127800747056,-0.02296121609432844,0.02,-0.042961216094328444,-308952.49660693854,0.0,-308952.49660693854,6882475.602834721,1117712.6247972348,,,,,,,,
2042,NORMAL,Emerging Markets - Equities,114447.05,0.014898719583685587,0.7709381084658562,0.02,0.7509381084658562,85942.65124649728,0.0,85942.65124649728,200389.70124649728,1259103.271834085,,,,,,,,
2042,NORMAL,Developed Markets - Equities,59612.63,0.0077603735353248765,0.4300816744298817,0.02,0.4100816744298817,24446.047127569,0.0,24446.047127569,84058.677127569,1259103.271834085,,,,,,,,
2042,NORMAL,Emerging Markets State - Obligations,121848.15576028178,0.01586219570064656,-0.2489109780545699,0.02,-0.2689109780545699,-32766.306739642954,0.0,-32766.306739642954,89081.84902063882,1259103.271834085,,,,,,,,
2042,NORMAL,High Yield Bonds - Obligations,8642.347990771206,0.0011250610588838135,0.6182162595608305,0.02,0.5982162595608305,5169.993088862209,0.0,5169.993088862209,13812.341079633416,1259103.271834085,,,,,,,,
2042,NORMAL,Investment Grade Bonds - Obligations,161177.86951682068,0.020982138736009154,0.4053483383636727,0.02,0.38534833836367266,62109.62419930368,0.0,62109.62419930368,223287.49371612436,1259103.271834085,,,,,,,,
2042,NORMAL,Government ZC Bonds - Obligations,7215942.1333922455,0.9393715117821998,-0.06089430557512443,0.02,-0.08089430557512443,-583728.6279510474,0.0,-583728.6279510474,6632213.505441198,1259103.271834085,,,,,,,,
2043,NORMAL,Emerging Markets - Equities,1198221.07,0.1633834078389811,0.3171144186321186,0.02,0.29711441863211857,356008.75660580513,125691.91949470145,230316.8371111037,1428537.9071111036,1418379.8357210967,,,,,,,,
2043,NORMAL,Developed Markets - Equities,1387623.89,0.18920942522483217,0.07783538260964984,0.02,0.057835382609649835,80253.75859644054,28334.272057864666,51919.486538575875,1439543.3765385759,1418379.8357210967,,,,,,,,
2043,NORMAL,Emerging Markets State - Obligations,37772.620046569704,0.005150484781756984,-0.3407135779743675,0.02,-0.36071357797436754,-13625.096926464481,-4810.456355951196,-8814.640570513286,28957.97947605642,1418379.8357210967,,,,,,,,
2043,NORMAL,High Yield Bonds - Obligations,19804.15724181148,0.0027003954283212495,0.5104373849254522,0.02,0.4904373849254522,9712.69908832648,3429.151022928196,6283.548065398285,26087.705307209766,1418379.8357210967,,,,,,,,
2043,NORMAL,Investment Grade Bonds - Obligations,220570.46474487317,0.030075880904552287,0.3519931317670002,0.02,0.3319931317670002,73227.87936595315,25853.725638059226,47374.15372789392,267944.61847276706,1418379.8357210967,,,,,,,,
2043,NORMAL,Government ZC Bonds - Obligations,4469806.779720665,0.6094804058591158,-0.05927110416565728,0.02,-0.07927110416565727,-354326.51883559814,-125097.991141928,-229228.52769367013,4240578.252026995,1418379.8357210967,,,,,,,,
2044,NORMAL,Emerging Markets - Equities,16239.53,0.002155896727574564,0.551998911117773,0.02,0.531998911117773,8639.412277064408,0.0,8639.412277064408,24878.94227706441,1597804.8849398156,,,,,,,,
2044,NORMAL,Developed Markets - Equities,125483.27,0.016658669995889996,0.4183050180487207,0.02,0.3983050180487207,49980.61612216248,0.0,49980.61612216248,175463.88612216248,1597804.8849398156,,,,,,,,
2044,NORMAL,Emerging Markets State - Obligations,136291.9326209296,0.018093585930890554,-0.2404083613220883,0.02,-0.2604083613220883,-35491.558835236734,0.0,-35491.558835236734,100800.37378569288,1597804.8849398156,,,,,,,,
2044,NORMAL,High Yield Bonds - Obligations,13162.983785848603,0.001747466439547699,0.8104107286701439,0.02,0.7904107286701438,10404.163605645881,0.0,10404.163605645881,23567.147391494484,1597804.8849398156,,,,,,,,
2044,NORMAL,Investment Grade Bonds - Obligations,59599.48698208695,0.007912195670059668,0.4655073331812789,0.02,0.4455073331812789,26552.008504361904,0.0,26552.008504361904,86151.49548644885,1597804.8849398156,,,,,,,,
2044,NORMAL,Government ZC Bonds - Obligations,7181833.1478625275,0.9534321856274999,-0.0878125169543974,0.02,-0.1078125169543974,-774291.5080175819,0.0,-774291.5080175819,6407541.639844946,1597804.8849398156,,,,,,,,
2045,NORMAL,Emerging Markets - Equities,1148614.95,0.1659758586016689,0.1653946261427197,0.02,0.1453946261427197,167002.44123718864,0.0,167002.44123718864,1315617.3912371886,1799927.2028847022,,,,,,,,
