Year,Final Wealth,Path_ID,source_folder
2075,,35,P2_outputs_path_0_to_50
2025,181521.372979196,36,P2_outputs_path_0_to_50
2026,246122.9515606449,36,P2_outputs_path_0_to_50
2027,370076.94055355777,36,P2_outputs_path_0_to_50
2028,473231.2537513583,36,P2_outputs_path_0_to_50
2029,676956.0573833369,36,P2_outputs_path_0_to_50
2030,770591.8342294861,36,P2_outputs_path_0_to_50
2031,810280.1955997121,36,P2_outputs_path_0_to_50
2032,953402.3777153709,36,P2_outputs_path_0_to_50
2033,1064987.8508638376,36,P2_outputs_path_0_to_50
2034,579930.6396956244,36,P2_outputs_path_0_to_50
2035,813845.1624976728,36,P2_outputs_path_0_to_50
2036,988026.5196900256,36,P2_outputs_path_0_to_50
2037,1201022.21980856,36,P2_outputs_path_0_to_50
2038,1521185.7882951293,36,P2_outputs_path_0_to_50
2039,2003455.8156173767,36,P2_outputs_path_0_to_50
2040,1504920.1694602785,36,P2_outputs_path_0_to_50
2041,1303724.0418392532,36,P2_outputs_path_0_to_50
2042,997429.0660653532,36,P2_outputs_path_0_to_50
2043,1258479.3412987776,36,P2_outputs_path_0_to_50
2044,1718521.862937278,36,P2_outputs_path_0_to_50
2045,1790986.1438398615,36,P2_outputs_path_0_to_50
2046,2008605.400414845,36,P2_outputs_path_0_to_50
2047,1716549.6292124402,36,P2_outputs_path_0_to_50
2048,2070032.487988304,36,P2_outputs_path_0_to_50
2049,2456964.695199409,36,P2_outputs_path_0_to_50
2050,2367267.9436129946,36,P2_outputs_path_0_to_50
2051,2766698.8806790463,36,P2_outputs_path_0_to_50
2052,3576554.327962773,36,P2_outputs_path_0_to_50
2053,3951897.2615887984,36,P2_outputs_path_0_to_50
2054,5008993.666336343,36,P2_outputs_path_0_to_50
2055,5022103.826597107,36,P2_outputs_path_0_to_50
2056,4872823.137516098,36,P2_outputs_path_0_to_50
2057,5001118.450613695,36,P2_outputs_path_0_to_50
2058,5481245.32991608,36,P2_outputs_path_0_to_50
2059,1279096.1391205173,36,P2_outputs_path_0_to_50
2060,1376129.8395925923,36,P2_outputs_path_0_to_50
2061,1374459.725858011,36,P2_outputs_path_0_to_50
2062,1413424.4158459855,36,P2_outputs_path_0_to_50
2063,1504809.4323199857,36,P2_outputs_path_0_to_50
2064,1445164.8525118695,36,P2_outputs_path_0_to_50
2065,1581326.3339745346,36,P2_outputs_path_0_to_50
2066,1715268.3194407476,36,P2_outputs_path_0_to_50
2067,1691796.4647194152,36,P2_outputs_path_0_to_50
2068,1644179.1473590364,36,P2_outputs_path_0_to_50
2069,1612504.7788832784,36,P2_outputs_path_0_to_50
2070,1479224.223570804,36,P2_outputs_path_0_to_50
2071,1396684.1956355216,36,P2_outputs_path_0_to_50
2072,1408485.1241906993,36,P2_outputs_path_0_to_50
2073,1546891.006543093,36,P2_outputs_path_0_to_50
2074,1697364.6134798685,36,P2_outputs_path_0_to_50
2075,,36,P2_outputs_path_0_to_50
2025,223406.9080850982,37,P2_outputs_path_0_to_50
2026,354019.87838460424,37,P2_outputs_path_0_to_50
2027,437439.1118806262,37,P2_outputs_path_0_to_50
2028,567511.8975130748,37,P2_outputs_path_0_to_50
2029,619389.4951849127,37,P2_outputs_path_0_to_50
2030,671122.672463964,37,P2_outputs_path_0_to_50
2031,729322.1614372551,37,P2_outputs_path_0_to_50
2032,787206.8509088093,37,P2_outputs_path_0_to_50
2033,915862.9418817458,37,P2_outputs_path_0_to_50
2034,420486.1610044024,37,P2_outputs_path_0_to_50
2035,670627.0933613344,37,P2_outputs_path_0_to_50
2036,813925.1863300137,37,P2_outputs_path_0_to_50
2037,889640.0866405674,37,P2_outputs_path_0_to_50
2038,1120084.170527388,37,P2_outputs_path_0_to_50
2039,1647958.5321171223,37,P2_outputs_path_0_to_50
2040,1650505.7179478132,37,P2_outputs_path_0_to_50
2041,2089483.950305484,37,P2_outputs_path_0_to_50
2042,2622764.1093922607,37,P2_outputs_path_0_to_50
2043,2841116.504968561,37,P2_outputs_path_0_to_50
2044,3254597.559422202,37,P2_outputs_path_0_to_50
2045,3301453.056254521,37,P2_outputs_path_0_to_50
2046,2593162.7404061607,37,P2_outputs_path_0_to_50
2047,3022577.859841855,37,P2_outputs_path_0_to_50
2048,3622532.8349557114,37,P2_outputs_path_0_to_50
2049,3397716.804350933,37,P2_outputs_path_0_to_50
2050,3634875.267425299,37,P2_outputs_path_0_to_50
2051,3031547.21368486,37,P2_outputs_path_0_to_50
2052,2428389.773885908,37,P2_outputs_path_0_to_50
2053,2902257.263824946,37,P2_outputs_path_0_to_50
2054,4018614.684701617,37,P2_outputs_path_0_to_50
2055,3878887.075862251,37,P2_outputs_path_0_to_50
2056,4377213.364642987,37,P2_outputs_path_0_to_50
2057,4264460.944692883,37,P2_outputs_path_0_to_50
2058,3887344.548636661,37,P2_outputs_path_0_to_50
2059,0.0,37,P2_outputs_path_0_to_50
2060,151703.0334100768,37,P2_outputs_path_0_to_50
2061,160332.73732511324,37,P2_outputs_path_0_to_50
2062,137054.39905318758,37,P2_outputs_path_0_to_50
2063,136891.10161190783,37,P2_outputs_path_0_to_50
2064,152165.45447361702,37,P2_outputs_path_0_to_50
2065,123958.7634088598,37,P2_outputs_path_0_to_50
2066,136228.712240351,37,P2_outputs_path_0_to_50
2067,145064.1849836571,37,P2_outputs_path_0_to_50
2068,140849.74962672716,37,P2_outputs_path_0_to_50
2069,153362.64911861348,37,P2_outputs_path_0_to_50
2070,139051.10796870338,37,P2_outputs_path_0_to_50
2071,159749.3007858419,37,P2_outputs_path_0_to_50
2072,159638.8787231109,37,P2_outputs_path_0_to_50
2073,182134.8059513948,37,P2_outputs_path_0_to_50
2074,183498.35444056205,37,P2_outputs_path_0_to_50
2075,,37,P2_outputs_path_0_to_50
2025,236626.69035453344,38,P2_outputs_path_0_to_50
2026,393773.0155996957,38,P2_outputs_path_0_to_50
2027,433930.3979699211,38,P2_outputs_path_0_to_50
2028,639172.0902946998,38,P2_outputs_path_0_to_50
2029,798829.1601316246,38,P2_outputs_path_0_to_50
2030,858333.4870523082,38,P2_outputs_path_0_to_50
2031,1036785.467254115,38,P2_outputs_path_0_to_50
2032,1122175.441517456,38,P2_outputs_path_0_to_50
2033,1195212.8622153932,38,P2_outputs_path_0_to_50
2034,566725.0915821319,38,P2_outputs_path_0_to_50
2035,638706.8339703097,38,P2_outputs_path_0_to_50
2036,680957.9653363323,38,P2_outputs_path_0_to_50
2037,898455.2670836895,38,P2_outputs_path_0_to_50
2038,1174914.7452848807,38,P2_outputs_path_0_to_50
2039,1431317.9106034606,38,P2_outputs_path_0_to_50
2040,1304523.016612059,38,P2_outputs_path_0_to_50
2041,1212395.2659433987,38,P2_outputs_path_0_to_50
2042,1440615.311015529,38,P2_outputs_path_0_to_50
2043,1783075.9198536642,38,P2_outputs_path_0_to_50
2044,2163872.293699567,38,P2_outputs_path_0_to_50
2045,2262049.2819693265,38,P2_outputs_path_0_to_50
2046,2617338.5424180166,38,P2_outputs_path_0_to_50
2047,2880788.8105177865,38,P2_outputs_path_0_to_50
2048,3767238.452824844,38,P2_outputs_path_0_to_50
2049,3570633.618741346,38,P2_outputs_path_0_to_50
2050,3717828.6197529607,38,P2_outputs_path_0_to_50
2051,4144654.428333255,38,P2_outputs_path_0_to_50
2052,4502984.421595532,38,P2_outputs_path_0_to_50
2053,4690222.520618297,38,P2_outputs_path_0_to_50
2054,4520069.421106217,38,P2_outputs_path_0_to_50
2055,4435925.462716475,38,P2_outputs_path_0_to_50
2056,4608665.674592432,38,P2_outputs_path_0_to_50
2057,4579339.908103352,38,P2_outputs_path_0_to_50
2058,4543822.802143511,38,P2_outputs_path_0_to_50
2059,91150.23521931376,38,P2_outputs_path_0_to_50
2060,232562.6155966712,38,P2_outputs_path_0_to_50
2061,251250.44796611505,38,P2_outputs_path_0_to_50
2062,287499.93704774586,38,P2_outputs_path_0_to_50
2063,277294.5459953539,38,P2_outputs_path_0_to_50
2064,276483.98437519814,38,P2_outputs_path_0_to_50
2065,255954.96348826168,38,P2_outputs_path_0_to_50
2066,265175.21608982864,38,P2_outputs_path_0_to_50
2067,284699.96263302345,38,P2_outputs_path_0_to_50
2068,286784.94451141224,38,P2_outputs_path_0_to_50
2069,290289.03781629534,38,P2_outputs_path_0_to_50
2070,316538.98750661704,38,P2_outputs_path_0_to_50
2071,303407.229669121,38,P2_outputs_path_0_to_50
2072,293660.1914064228,38,P2_outputs_path_0_to_50
2073,281085.5663265075,38,P2_outputs_path_0_to_50
2074,281478.0849991917,38,P2_outputs_path_0_to_50
2075,,38,P2_outputs_path_0_to_50
2025,216647.76054641663,39,P2_outputs_path_0_to_50
2026,250196.85365609248,39,P2_outputs_path_0_to_50
2027,307450.075224181,39,P2_outputs_path_0_to_50
2028,442639.6162927117,39,P2_outputs_path_0_to_50
2029,449191.1934646613,39,P2_outputs_path_0_to_50
2030,510840.7838723064,39,P2_outputs_path_0_to_50
2031,442220.1898971133,39,P2_outputs_path_0_to_50
2032,560131.8295740024,39,P2_outputs_path_0_to_50
2033,566440.1938030799,39,P2_outputs_path_0_to_50
2034,631198.4777749528,39,P2_outputs_path_0_to_50
2035,754542.2206170668,39,P2_outputs_path_0_to_50
2036,884617.4587004926,39,P2_outputs_path_0_to_50
2037,1145758.2322887564,39,P2_outputs_path_0_to_50
2038,1529869.69420013,39,P2_outputs_path_0_to_50
2039,1832642.56531818,39,P2_outputs_path_0_to_50
2040,2182027.316361936,39,P2_outputs_path_0_to_50
2041,2241708.177767438,39,P2_outputs_path_0_to_50
2042,2542239.581926617,39,P2_outputs_path_0_to_50
2043,3177038.217486303,39,P2_outputs_path_0_to_50
2044,2695743.872744884,39,P2_outputs_path_0_to_50
2045,2597722.98369876,39,P2_outputs_path_0_to_50
2046,2530658.4782523164,39,P2_outputs_path_0_to_50
2047,2759946.794027244,39,P2_outputs_path_0_to_50
2048,2735402.221497174,39,P2_outputs_path_0_to_50
2049,2738919.038038711,39,P2_outputs_path_0_to_50
2050,2809022.3505844986,39,P2_outputs_path_0_to_50
2051,2928692.4045982906,39,P2_outputs_path_0_to_50
2052,4765637.9680048525,39,P2_outputs_path_0_to_50
2053,4932661.650156315,39,P2_outputs_path_0_to_50
2054,5017356.803201308,39,P2_outputs_path_0_to_50
2055,5370401.611816127,39,P2_outputs_path_0_to_50
2056,5533881.098299284,39,P2_outputs_path_0_to_50
2057,5894865.692163516,39,P2_outputs_path_0_to_50
2058,5653332.196833062,39,P2_outputs_path_0_to_50
2059,1317021.018236925,39,P2_outputs_path_0_to_50
2060,1420802.3185697764,39,P2_outputs_path_0_to_50
2061,1458916.8611197493,39,P2_outputs_path_0_to_50
2062,1472693.5287403706,39,P2_outputs_path_0_to_50
2063,1496192.7457891563,39,P2_outputs_path_0_to_50
2064,1600778.794031425,39,P2_outputs_path_0_to_50
2065,1605547.0882603885,39,P2_outputs_path_0_to_50
2066,1680918.5820473428,39,P2_outputs_path_0_to_50
2067,1593419.5080068987,39,P2_outputs_path_0_to_50
2068,1521674.105465495,39,P2_outputs_path_0_to_50
2069,1513297.3546966692,39,P2_outputs_path_0_to_50
2070,1378240.8490224052,39,P2_outputs_path_0_to_50
2071,1498130.5838821155,39,P2_outputs_path_0_to_50
2072,1540122.8238045191,39,P2_outputs_path_0_to_50
2073,1575343.6474951503,39,P2_outputs_path_0_to_50
2074,1799687.7595664088,39,P2_outputs_path_0_to_50
2075,,39,P2_outputs_path_0_to_50
2025,222609.403128744,40,P2_outputs_path_0_to_50
2026,306867.35787051136,40,P2_outputs_path_0_to_50
2027,383098.3355902599,40,P2_outputs_path_0_to_50
2028,577721.6835584469,40,P2_outputs_path_0_to_50
2029,742268.7378956778,40,P2_outputs_path_0_to_50
2030,840235.8459892251,40,P2_outputs_path_0_to_50
2031,962391.1957594252,40,P2_outputs_path_0_to_50
2032,1047819.7506382496,40,P2_outputs_path_0_to_50
2033,1100079.7839279731,40,P2_outputs_path_0_to_50
2034,453436.4505293934,40,P2_outputs_path_0_to_50
2035,685520.8031840855,40,P2_outputs_path_0_to_50
2036,976036.1811180528,40,P2_outputs_path_0_to_50
2037,951680.5124285278,40,P2_outputs_path_0_to_50
2038,1099389.3178763406,40,P2_outputs_path_0_to_50
2039,1311235.3619583552,40,P2_outputs_path_0_to_50
2040,1333228.6391841352,40,P2_outputs_path_0_to_50
2041,1557183.337175829,40,P2_outputs_path_0_to_50
2042,1899819.876214932,40,P2_outputs_path_0_to_50
2043,2210310.3594866632,40,P2_outputs_path_0_to_50
2044,2470255.5682102977,40,P2_outputs_path_0_to_50
2045,2957451.4099687515,40,P2_outputs_path_0_to_50
2046,3426741.715791085,40,P2_outputs_path_0_to_50
2047,3119986.3762013204,40,P2_outputs_path_0_to_50
2048,3854270.186121615,40,P2_outputs_path_0_to_50
2049,3675876.509729033,40,P2_outputs_path_0_to_50
2050,3435536.245013844,40,P2_outputs_path_0_to_50
2051,3450521.79149234,40,P2_outputs_path_0_to_50
2052,3781520.41979098,40,P2_outputs_path_0_to_50
2053,4084140.566548785,40,P2_outputs_path_0_to_50
2054,4311639.73647727,40,P2_outputs_path_0_to_50
2055,4397670.641893923,40,P2_outputs_path_0_to_50
2056,4267935.336552446,40,P2_outputs_path_0_to_50
2057,4319422.023480076,40,P2_outputs_path_0_to_50
2058,4271783.141074468,40,P2_outputs_path_0_to_50
2059,463509.1687505404,40,P2_outputs_path_0_to_50
2060,620766.9820439869,40,P2_outputs_path_0_to_50
2061,643565.3878543194,40,P2_outputs_path_0_to_50
2062,625295.2347792794,40,P2_outputs_path_0_to_50
2063,575635.5163179678,40,P2_outputs_path_0_to_50
2064,542641.3208151037,40,P2_outputs_path_0_to_50
2065,532230.2386006465,40,P2_outputs_path_0_to_50
2066,597701.491202214,40,P2_outputs_path_0_to_50
2067,611154.7900832136,40,P2_outputs_path_0_to_50
2068,601928.632452806,40,P2_outputs_path_0_to_50
2069,640289.2078080825,40,P2_outputs_path_0_to_50
2070,598720.1826845594,40,P2_outputs_path_0_to_50
2071,559914.9640655247,40,P2_outputs_path_0_to_50
2072,541702.2996632716,40,P2_outputs_path_0_to_50
2073,566950.731418152,40,P2_outputs_path_0_to_50
2074,584618.5991081418,40,P2_outputs_path_0_to_50
2075,,40,P2_outputs_path_0_to_50
2025,190340.4137379175,41,P2_outputs_path_0_to_50
2026,319121.64523364435,41,P2_outputs_path_0_to_50
2027,420028.8681242054,41,P2_outputs_path_0_to_50
2028,527777.1055159747,41,P2_outputs_path_0_to_50
2029,560162.0198658518,41,P2_outputs_path_0_to_50
2030,643644.8724496007,41,P2_outputs_path_0_to_50
2031,749049.6528026044,41,P2_outputs_path_0_to_50
2032,822520.1660623436,41,P2_outputs_path_0_to_50
2033,935658.4156470684,41,P2_outputs_path_0_to_50
2034,306556.7373451509,41,P2_outputs_path_0_to_50
2035,479977.4420018513,41,P2_outputs_path_0_to_50
2036,681291.6010717481,41,P2_outputs_path_0_to_50
2037,944877.2403185592,41,P2_outputs_path_0_to_50
2038,1113140.194901712,41,P2_outputs_path_0_to_50
2039,1071529.1009353749,41,P2_outputs_path_0_to_50
2040,1113676.8113796834,41,P2_outputs_path_0_to_50
2041,1396542.7497647863,41,P2_outputs_path_0_to_50
2042,1663319.8224681234,41,P2_outputs_path_0_to_50
2043,1414451.287484778,41,P2_outputs_path_0_to_50
2044,1624111.7292515566,41,P2_outputs_path_0_to_50
2045,1219144.891695036,41,P2_outputs_path_0_to_50
2046,1438091.7407355187,41,P2_outputs_path_0_to_50
2047,1562396.5853971315,41,P2_outputs_path_0_to_50
2048,1341834.6316211347,41,P2_outputs_path_0_to_50
2049,966233.7095887056,41,P2_outputs_path_0_to_50
2050,1193037.6320883704,41,P2_outputs_path_0_to_50
2051,1139754.992618968,41,P2_outputs_path_0_to_50
2052,1230788.9070204897,41,P2_outputs_path_0_to_50
2053,1408599.5416532697,41,P2_outputs_path_0_to_50
2054,1928482.651478619,41,P2_outputs_path_0_to_50
2055,1467419.6676099745,41,P2_outputs_path_0_to_50
2056,1581581.066483336,41,P2_outputs_path_0_to_50
2057,1699591.0203667197,41,P2_outputs_path_0_to_50
2058,1911937.1234549345,41,P2_outputs_path_0_to_50
2059,0.0,41,P2_outputs_path_0_to_50
2060,157423.03713139292,41,P2_outputs_path_0_to_50
2061,135680.20161631535,41,P2_outputs_path_0_to_50
2062,140670.06512405025,41,P2_outputs_path_0_to_50
2063,139095.35277641102,41,P2_outputs_path_0_to_50
2064,148263.72757240452,41,P2_outputs_path_0_to_50
2065,140678.7875531867,41,P2_outputs_path_0_to_50
2066,137765.39165062923,41,P2_outputs_path_0_to_50
2067,137327.34168235617,41,P2_outputs_path_0_to_50
2068,120501.36320797888,41,P2_outputs_path_0_to_50
2069,144151.94163361317,41,P2_outputs_path_0_to_50
2070,148231.8664413856,41,P2_outputs_path_0_to_50
2071,150849.33120315085,41,P2_outputs_path_0_to_50
2072,146624.1074851439,41,P2_outputs_path_0_to_50
2073,178320.95833956942,41,P2_outputs_path_0_to_50
2074,196195.41660541223,41,P2_outputs_path_0_to_50
2075,,41,P2_outputs_path_0_to_50
2025,231000.56007837705,42,P2_outputs_path_0_to_50
2026,324250.7367565094,42,P2_outputs_path_0_to_50
2027,398007.6625050934,42,P2_outputs_path_0_to_50
2028,522407.75957936456,42,P2_outputs_path_0_to_50
2029,619982.6596657917,42,P2_outputs_path_0_to_50
2030,842449.9106332624,42,P2_outputs_path_0_to_50
2031,955701.1589066528,42,P2_outputs_path_0_to_50
2032,1023747.1927588048,42,P2_outputs_path_0_to_50
2033,1001473.8328674596,42,P2_outputs_path_0_to_50
2034,503830.6511231903,42,P2_outputs_path_0_to_50
2035,737869.2164490321,42,P2_outputs_path_0_to_50
2036,858627.6192485188,42,P2_outputs_path_0_to_50
2037,1059483.414753524,42,P2_outputs_path_0_to_50
2038,1494335.3244138795,42,P2_outputs_path_0_to_50
2039,1590340.71257341,42,P2_outputs_path_0_to_50
2040,1991281.664171751,42,P2_outputs_path_0_to_50
2041,1916918.7486787776,42,P2_outputs_path_0_to_50
2042,2223963.193850961,42,P2_outputs_path_0_to_50
2043,2359441.396137542,42,P2_outputs_path_0_to_50
2044,2363770.828192947,42,P2_outputs_path_0_to_50
2045,2508720.5237353924,42,P2_outputs_path_0_to_50
2046,2649641.554764099,42,P2_outputs_path_0_to_50
2047,2589687.241449033,42,P2_outputs_path_0_to_50
2048,2004576.1538113656,42,P2_outputs_path_0_to_50
2049,1968845.0970222144,42,P2_outputs_path_0_to_50
2050,2498484.053018254,42,P2_outputs_path_0_to_50
2051,2561130.385338836,42,P2_outputs_path_0_to_50
2052,2831965.2541550663,42,P2_outputs_path_0_to_50
2053,3241110.752652924,42,P2_outputs_path_0_to_50
2054,3655743.6006181897,42,P2_outputs_path_0_to_50
2055,4134306.8813773775,42,P2_outputs_path_0_to_50
2056,4500189.110512824,42,P2_outputs_path_0_to_50
2057,4371451.780845859,42,P2_outputs_path_0_to_50
2058,4212283.089756244,42,P2_outputs_path_0_to_50
2059,0.0,42,P2_outputs_path_0_to_50
2060,138613.37526665293,42,P2_outputs_path_0_to_50
2061,162172.141555798,42,P2_outputs_path_0_to_50
2062,177354.07255162625,42,P2_outputs_path_0_to_50
2063,174250.04311668998,42,P2_outputs_path_0_to_50
2064,184319.1981960946,42,P2_outputs_path_0_to_50
2065,193594.06353266005,42,P2_outputs_path_0_to_50
2066,197674.2067240265,42,P2_outputs_path_0_to_50
2067,184724.45836175568,42,P2_outputs_path_0_to_50
2068,199697.9823258947,42,P2_outputs_path_0_to_50
2069,203842.82358660348,42,P2_outputs_path_0_to_50
2070,201851.17326495543,42,P2_outputs_path_0_to_50
2071,194743.520966811,42,P2_outputs_path_0_to_50
2072,209441.066966026,42,P2_outputs_path_0_to_50
2073,204788.03072151952,42,P2_outputs_path_0_to_50
2074,215324.54121735189,42,P2_outputs_path_0_to_50
2075,,42,P2_outputs_path_0_to_50
2025,201222.0878524062,43,P2_outputs_path_0_to_50
2026,292511.93878191593,43,P2_outputs_path_0_to_50
2027,288835.3909622079,43,P2_outputs_path_0_to_50
2028,391558.0657265221,43,P2_outputs_path_0_to_50
2029,529996.0419183208,43,P2_outputs_path_0_to_50
2030,683143.1472815925,43,P2_outputs_path_0_to_50
2031,749908.4910837739,43,P2_outputs_path_0_to_50
2032,784005.5853950777,43,P2_outputs_path_0_to_50
2033,952616.5153598696,43,P2_outputs_path_0_to_50
2034,302540.4861262621,43,P2_outputs_path_0_to_50
2035,546806.8050353964,43,P2_outputs_path_0_to_50
2036,805579.572291286,43,P2_outputs_path_0_to_50
2037,906801.7751949222,43,P2_outputs_path_0_to_50
2038,1152302.3885961554,43,P2_outputs_path_0_to_50
2039,1438982.7126908405,43,P2_outputs_path_0_to_50
2040,1650094.5622328722,43,P2_outputs_path_0_to_50
2041,1934952.2872427255,43,P2_outputs_path_0_to_50
2042,2716235.551728124,43,P2_outputs_path_0_to_50
2043,3082870.1877943603,43,P2_outputs_path_0_to_50
2044,2962448.90010637,43,P2_outputs_path_0_to_50
2045,3212526.250103772,43,P2_outputs_path_0_to_50
2046,3504520.8316621887,43,P2_outputs_path_0_to_50
2047,3518511.3928667,43,P2_outputs_path_0_to_50
2048,3438692.730748755,43,P2_outputs_path_0_to_50
2049,3855697.224326295,43,P2_outputs_path_0_to_50
2050,3595241.417002292,43,P2_outputs_path_0_to_50
2051,4201405.254268209,43,P2_outputs_path_0_to_50
2052,4252116.605993866,43,P2_outputs_path_0_to_50
2053,4458041.268835969,43,P2_outputs_path_0_to_50
2054,4250916.6051473385,43,P2_outputs_path_0_to_50
2055,3742474.550688084,43,P2_outputs_path_0_to_50
2056,4715146.455872305,43,P2_outputs_path_0_to_50
2057,4776937.959803782,43,P2_outputs_path_0_to_50
2058,4972734.870104948,43,P2_outputs_path_0_to_50
2059,476008.18086787965,43,P2_outputs_path_0_to_50
2060,571813.5696555092,43,P2_outputs_path_0_to_50
2061,591779.3371064513,43,P2_outputs_path_0_to_50
2062,618941.4870323706,43,P2_outputs_path_0_to_50
2063,613549.3616804607,43,P2_outputs_path_0_to_50
2064,605209.8038824806,43,P2_outputs_path_0_to_50
2065,617075.0938968188,43,P2_outputs_path_0_to_50
2066,662672.3767010842,43,P2_outputs_path_0_to_50
2067,682015.4484967717,43,P2_outputs_path_0_to_50
2068,717266.139724476,43,P2_outputs_path_0_to_50
2069,683175.381578911,43,P2_outputs_path_0_to_50
2070,727615.8487078506,43,P2_outputs_path_0_to_50
2071,710381.2760629843,43,P2_outputs_path_0_to_50
2072,747566.0435219996,43,P2_outputs_path_0_to_50
2073,802990.9177102877,43,P2_outputs_path_0_to_50
2074,924123.3136417748,43,P2_outputs_path_0_to_50
2075,,43,P2_outputs_path_0_to_50
2025,206964.7567832585,44,P2_outputs_path_0_to_50
2026,354122.85198388767,44,P2_outputs_path_0_to_50
2027,480443.49880519416,44,P2_outputs_path_0_to_50
2028,465504.3757108939,44,P2_outputs_path_0_to_50
2029,490658.59910297766,44,P2_outputs_path_0_to_50
2030,588712.1216910589,44,P2_outputs_path_0_to_50
2031,740292.3209084747,44,P2_outputs_path_0_to_50
2032,862479.025156399,44,P2_outputs_path_0_to_50
2033,993627.1748639476,44,P2_outputs_path_0_to_50
2034,369415.1657547829,44,P2_outputs_path_0_to_50
2035,458945.9021786555,44,P2_outputs_path_0_to_50
2036,469804.84746540536,44,P2_outputs_path_0_to_50
2037,460232.13024284015,44,P2_outputs_path_0_to_50
2038,557792.9517131634,44,P2_outputs_path_0_to_50
2039,622893.6353418055,44,P2_outputs_path_0_to_50
2040,741060.0999825282,44,P2_outputs_path_0_to_50
2041,841780.6404173255,44,P2_outputs_path_0_to_50
2042,733092.8621195693,44,P2_outputs_path_0_to_50
2043,995276.1133535797,44,P2_outputs_path_0_to_50
2044,1338578.0462198493,44,P2_outputs_path_0_to_50
2045,1375567.4277859668,44,P2_outputs_path_0_to_50
2046,1462362.9199846643,44,P2_outputs_path_0_to_50
2047,1537616.3441505516,44,P2_outputs_path_0_to_50
2048,1219743.3354661816,44,P2_outputs_path_0_to_50
2049,1349026.549662994,44,P2_outputs_path_0_to_50
2050,1351741.3498237885,44,P2_outputs_path_0_to_50
2051,1487328.6374344437,44,P2_outputs_path_0_to_50
2052,1527757.812151206,44,P2_outputs_path_0_to_50
2053,1774521.0174832782,44,P2_outputs_path_0_to_50
2054,2077780.429772343,44,P2_outputs_path_0_to_50
2055,2250371.1818294893,44,P2_outputs_path_0_to_50
2056,2332917.6413012296,44,P2_outputs_path_0_to_50
2057,2355288.5136695523,44,P2_outputs_path_0_to_50
2058,2617262.36468979,44,P2_outputs_path_0_to_50
2059,0.0,44,P2_outputs_path_0_to_50
2060,156128.76825440835,44,P2_outputs_path_0_to_50
2061,162654.91155472404,44,P2_outputs_path_0_to_50
2062,166534.0041125231,44,P2_outputs_path_0_to_50
2063,152333.08325091563,44,P2_outputs_path_0_to_50
2064,142702.8184574254,44,P2_outputs_path_0_to_50
2065,133668.21149618764,44,P2_outputs_path_0_to_50
2066,135578.39024554178,44,P2_outputs_path_0_to_50
2067,145569.5137086934,44,P2_outputs_path_0_to_50
2068,146876.41239381736,44,P2_outputs_path_0_to_50
2069,148447.5124857561,44,P2_outputs_path_0_to_50
2070,148438.49487754464,44,P2_outputs_path_0_to_50
2071,136252.92868020927,44,P2_outputs_path_0_to_50
2072,127556.75574828646,44,P2_outputs_path_0_to_50
2073,129837.52943178944,44,P2_outputs_path_0_to_50
2074,139035.74902938277,44,P2_outputs_path_0_to_50
2075,,44,P2_outputs_path_0_to_50
2025,187296.91315035743,45,P2_outputs_path_0_to_50
2026,301220.798596482,45,P2_outputs_path_0_to_50
2027,342874.9095375817,45,P2_outputs_path_0_to_50
2028,445284.0656419284,45,P2_outputs_path_0_to_50
2029,598003.3748586151,45,P2_outputs_path_0_to_50
2030,565696.3645039129,45,P2_outputs_path_0_to_50
2031,599086.4690343633,45,P2_outputs_path_0_to_50
2032,524940.0955518595,45,P2_outputs_path_0_to_50
2033,543548.709730835,45,P2_outputs_path_0_to_50
2034,727441.9489539386,45,P2_outputs_path_0_to_50
2035,960083.22903422,45,P2_outputs_path_0_to_50
2036,1024340.5290023064,45,P2_outputs_path_0_to_50
2037,974866.1149534574,45,P2_outputs_path_0_to_50
2038,1074137.643144335,45,P2_outputs_path_0_to_50
2039,1184971.8474870473,45,P2_outputs_path_0_to_50
2040,1305500.4911957425,45,P2_outputs_path_0_to_50
2041,1830991.5176862208,45,P2_outputs_path_0_to_50
2042,1907090.702949357,45,P2_outputs_path_0_to_50
2043,2135135.928109741,45,P2_outputs_path_0_to_50
2044,2299795.9960599085,45,P2_outputs_path_0_to_50
2045,2169725.008466164,45,P2_outputs_path_0_to_50
2046,2367589.075571562,45,P2_outputs_path_0_to_50
2047,2840073.0075922324,45,P2_outputs_path_0_to_50
2048,2966440.302967307,45,P2_outputs_path_0_to_50
2049,3449105.403046712,45,P2_outputs_path_0_to_50
2050,3426526.5264539407,45,P2_outputs_path_0_to_50
2051,4250934.502714663,45,P2_outputs_path_0_to_50
2052,4426603.699419323,45,P2_outputs_path_0_to_50
2053,4478179.88756401,45,P2_outputs_path_0_to_50
2054,4482865.68067102,45,P2_outputs_path_0_to_50
2055,4658926.92778331,45,P2_outputs_path_0_to_50
2056,4766478.204790129,45,P2_outputs_path_0_to_50
2057,5045526.677107031,45,P2_outputs_path_0_to_50
2058,4592946.315901024,45,P2_outputs_path_0_to_50
2059,180919.7638321435,45,P2_outputs_path_0_to_50
2060,348389.259896812,45,P2_outputs_path_0_to_50
2061,378341.88531484833,45,P2_outputs_path_0_to_50
2062,371104.4753255142,45,P2_outputs_path_0_to_50
