Year,Asset,Weight,Allocation (%),Invested Amt (DKK)
2030,Investment Grade Bonds - Obligations,0.0010645978682139862,0.11,177.1726075411908
2030,Government ZC Bonds - Obligations,0.014598849908879122,1.46,2429.5711861586174
2031,Emerging Markets - Equities,0.9546109854431105,95.46,124751.72887393781
2031,Developed Markets - Equities,0.021331487682769865,2.13,2787.669541267016
2031,Emerging Markets State - Obligations,0.00715211149479902,0.72,934.6616450901024
2031,High Yield Bonds - Obligations,0.002675863888513531,0.27,349.69076557237537
2031,Investment Grade Bonds - Obligations,0.00948355306172092,0.95,1239.3421596423862
2031,Government ZC Bonds - Obligations,0.004745998429086223,0.47,620.2228114802932
2032,Emerging Markets - Equities,0.9601230724638212,96.01,107775.35424553732
2032,Developed Markets - Equities,0.004228521834934109,0.42,474.6583555434614
2032,Emerging Markets State - Obligations,0.010355584998966742,1.04,1162.4310192019348
2032,High Yield Bonds - Obligations,0.005186518958817292,0.52,582.1950686522973
2032,Investment Grade Bonds - Obligations,0.009399222307510079,0.94,1055.0777737534547
2032,Government ZC Bonds - Obligations,0.010707079435950471,1.07,1201.8868333029802
2033,Emerging Markets - Equities,0.9738880981882211,97.39,100616.08640659897
2033,Developed Markets - Equities,0.00620328129906241,0.62,640.8846030175789
2033,Emerging Markets State - Obligations,0.0019147294619667752,0.19,197.81798889308976
2033,High Yield Bonds - Obligations,0.004028113543322866,0.4,416.15974266915725
2033,Investment Grade Bonds - Obligations,0.0080993230611174,0.81,836.7718945003986
2033,Government ZC Bonds - Obligations,0.005866454446309471,0.59,606.0857387705465
2034,Emerging Markets - Equities,0.9422057963244432,94.22,95023.91395063391
2034,Developed Markets - Equities,0.01982851865640409,1.98,1999.7578638604273
2034,Emerging Markets State - Obligations,0.012401249614211043,1.24,1250.6983939370093
2034,High Yield Bonds - Obligations,0.006603578919955801,0.66,665.9881710598443
2034,Investment Grade Bonds - Obligations,0.015691207144650558,1.57,1582.4991984887083
2034,Government ZC Bonds - Obligations,0.0032696493403351046,0.33,329.75267057024547
2035,Emerging Markets - Equities,0.9433620021823265,94.34,100722.92488904922
2035,Developed Markets - Equities,0.0026809617351674538,0.27,286.24675030052373
2035,Emerging Markets State - Obligations,0.015691055354558652,1.57,1675.3367066417695
2035,High Yield Bonds - Obligations,0.0165090267704442,1.65,1762.671656844381
2035,Investment Grade Bonds - Obligations,0.016157152540710176,1.62,1725.10198419496
2035,Government ZC Bonds - Obligations,0.005599801416792851,0.56,597.8917702773937
