Year,Account,Asset,Invested,Weight,Return (Nominal),Inflation Rate,Return (Inflation Adjusted),Gross Gain,Tax,Net Gain,End Value,TOTAL ASK Cap (DKK),Goal,Redeemed Amount,Allocated Value,Goal Value,Utility (Keep),Utility (Redeem),Utility Δ,Redeemed,Path_ID
2034,NORMAL,Emerging Markets - Equities,407669.41,0.7504721919165135,0.2810626799957949,0.02,0.26106267999579486,106427.26872690453,34118.86572545746,72308.40300144706,479977.813001447,485525.20912600023,,,,,,,,,0
2034,ASK,Developed Markets - Equities,126.31,0.00023252208832881237,0.1953842193625568,0.02,0.1753842193625568,22.152780747684545,3.765972727106373,18.386808020578172,144.69680802057817,485525.20912600023,,,,,,,,,0
2034,NORMAL,Developed Markets - Equities,946.61,0.0017425994302346377,0.1953842193625568,0.02,0.1753842193625568,166.02045589078978,53.22348031642323,112.79697557436654,1059.4069755743665,485525.20912600023,,,,,,,,,0
2034,NORMAL,Emerging Markets State - Obligations,1336.3970890216253,0.0024601523392910624,0.1150455908408574,0.02,0.0950455908408574,127.01865092406229,40.720130727279276,86.29852019678302,1422.6956092184084,485525.20912600023,,,,,,,,,0
2034,NORMAL,High Yield Bonds - Obligations,1026.5790279068058,0.0018898131533801965,0.1329600873509849,0.02,0.11296008735098491,115.96245666504183,37.17569317973624,78.78676348530558,1105.3657913921113,485525.20912600023,,,,,,,,,0
2034,NORMAL,Investment Grade Bonds - Obligations,545.3571884089178,0.00100393945320221,0.05411259531005119,0.02,0.03411259531005119,18.603549067620747,5.96399776342896,12.639551304191787,557.9967397131095,485525.20912600023,,,,,,,,,0
2034,NORMAL,Government ZC Bonds - Obligations,77170.93654395212,0.14206276085416839,-0.04492383459641369,0.02,-0.0649238345964137,-5010.2331198298925,-1606.1999252030212,-3404.0331946268716,73766.90334932525,485525.20912600023,,,,,,,,,0
2035,ASK,Emerging Markets - Equities,10.98,1.627884910268632e-05,0.1561144262272998,0.02,0.1361144262272998,1.4945363999757504,0.2540711879958776,1.2404652119798727,12.220465211979873,546944.1480804393,,,,,,,,,0
2035,NORMAL,Emerging Markets - Equities,94.16,0.00013960076789698944,0.1561144262272998,0.02,0.1361144262272998,12.816534373562547,0.0,12.816534373562547,106.97653437356254,546944.1480804393,,,,,,,,,0
2035,ASK,Developed Markets - Equities,61407.96,0.09104288839196698,-0.0007222938932585077,0.02,-0.020722293893258508,-1272.5137945054666,-216.32734506592934,-1056.1864494395372,60351.773550560465,546944.1480804393,,,,,,,,,0
2035,NORMAL,Developed Markets - Equities,526565.34,0.7806810302882256,-0.0007222938932585077,0.02,-0.020722293893258508,-10911.641729483614,0.0,-10911.641729483614,515653.69827051635,546944.1480804393,,,,,,,,,0
2035,NORMAL,Emerging Markets State - Obligations,1345.2491646740789,0.001994454294830979,0.1584167962270622,0.02,0.1384167962270622,186.20507950131764,0.0,186.20507950131764,1531.4542441753965,546944.1480804393,,,,,,,,,0
2035,NORMAL,High Yield Bonds - Obligations,10.028366967086734,1.486796653948716e-05,0.03220537371589804,0.02,0.012205373715898037,0.12239996659346097,0.0,0.12239996659346097,10.150766933680195,546944.1480804393,,,,,,,,,0
2035,NORMAL,Investment Grade Bonds - Obligations,2162.4301577289516,0.003205999474751164,0.09527264042585637,0.02,0.07527264042585637,162.77182770875925,0.0,162.77182770875925,2325.201985437711,546944.1480804393,,,,,,,,,0
2035,NORMAL,Government ZC Bonds - Obligations,82898.70968621659,0.12290488030868131,-0.02671107168812736,0.02,-0.04671107168812736,-3872.28757100612,0.0,-3872.28757100612,79026.42211521047,546944.1480804393,,,,,,,,,0
2036,ASK,Emerging Markets - Equities,68912.54,0.09680919446999438,0.1991108799179915,0.02,0.17911087991799152,12342.985676783777,2098.3075650532423,10244.678111730535,79157.21811173053,616132.582812615,,,,,,,,,0
2036,NORMAL,Emerging Markets - Equities,552392.39,0.7760077092972482,0.1991108799179915,0.02,0.17911087991799152,98939.48703290231,31810.957460400743,67128.52957250157,619520.9195725016,616132.582812615,,,,,,,,,0
2036,ASK,Developed Markets - Equities,275.89,0.00038757370809908837,0.03812024229989763,0.02,0.018120242299897633,4.999193648118762,0.8498629201801896,4.1493307279385725,280.03933072793853,616132.582812615,,,,,,,,,0
2036,NORMAL,Developed Markets - Equities,2211.49,0.0031067286952193005,0.03812024229989763,0.02,0.018120242299897633,40.072734643800686,12.884158744950357,27.18857589885033,2238.67857589885,616132.582812615,,,,,,,,,0
2036,NORMAL,Emerging Markets State - Obligations,4309.796956895522,0.00605445644183611,0.07880633311434382,0.02,0.058806333114343814,253.44335550238338,81.48693754422268,171.9564179581607,4481.7533748536825,616132.582812615,,,,,,,,,0
2036,NORMAL,High Yield Bonds - Obligations,463.3379132356788,0.0006509028712010066,0.07635794388685202,0.02,0.056357943886852016,26.112772114787504,8.395760962864141,17.717011151923362,481.05492438760217,616132.582812615,,,,,,,,,0
2036,NORMAL,Investment Grade Bonds - Obligations,1466.0653894661962,0.002059546918377425,0.004126692545719735,0.02,-0.015873307454280266,-23.271306675076175,-7.4821749019439245,-15.789131773132251,1450.2762576930638,616132.582812615,,,,,,,,,0
2036,NORMAL,Government ZC Bonds - Obligations,81807.27381816202,0.11492387713647657,0.0637150433469742,0.02,0.043715043346974194,3576.2085210587393,1149.8201632588864,2426.388357799853,84233.66217596187,616132.582812615,,,,,,,,,0
2037,ASK,Emerging Markets - Equities,77644.79,0.0918657406046652,-0.01312280095407059,0.02,-0.033122800954070594,-2571.8129242906143,-437.2081971294045,-2134.6047271612097,75510.18527283879,694073.3545384107,,,,,,,,,0
2037,NORMAL,Emerging Markets - Equities,659411.91,0.7801858112525881,-0.01312280095407059,0.02,-0.033122800954070594,-21841.56944167358,0.0,-21841.56944167358,637570.3405583265,694073.3545384107,,,,,,,,,0
2037,ASK,Developed Markets - Equities,295.98,0.00035018990848154535,0.05326573333387019,0.02,0.03326573333387019,9.845991752158909,1.6738185978670146,8.172173154291894,304.1521731542919,694073.3545384107,,,,,,,,,0
2037,NORMAL,Developed Markets - Equities,2513.69,0.002974082272623068,0.05326573333387019,0.02,0.03326573333387019,83.61974122401625,0.0,83.61974122401625,2597.3097412240163,694073.3545384107,,,,,,,,,0
2037,NORMAL,Emerging Markets State - Obligations,1125.9947966718692,0.0013322252003419761,0.2129952531425168,0.02,0.1929952531425168,217.31165082084408,0.0,217.31165082084408,1343.3064474927132,694073.3545384107,,,,,,,,,0
2037,NORMAL,High Yield Bonds - Obligations,1082.2993418236701,0.001280526749992796,0.2046497906285656,0.02,0.1846497906285656,199.84634686517506,0.0,199.84634686517506,1282.1456886888452,694073.3545384107,,,,,,,,,0
2037,NORMAL,Investment Grade Bonds - Obligations,1637.12738196724,0.0019369737416843696,0.154394170025691,0.02,0.134394170025691,220.02037572581958,0.0,220.02037572581958,1857.1477576930595,694073.3545384107,,,,,,,,,0
2037,NORMAL,Government ZC Bonds - Obligations,101486.74911136249,0.12007444889316028,-0.04825874742411507,0.02,-0.06825874742411507,-6927.358374487027,0.0,-6927.358374487027,94559.39073687546,694073.3545384107,,,,,,,,,0
2038,ASK,Emerging Markets - Equities,87583.95,0.10079653009735677,0.03468668508104233,0.02,0.014686685081042327,1286.3178918037593,218.6740416066391,1067.6438501971202,88651.59385019711,781873.6338875197,,,,,,,,,0
2038,NORMAL,Emerging Markets - Equities,680302.2,0.782929990912696,0.03468668508104233,0.02,0.014686685081042327,9991.384171340265,2697.6737262618713,7293.710445078394,687595.9104450784,781873.6338875197,,,,,,,,,0
2038,ASK,Developed Markets - Equities,216.33,0.00024896471734788385,-0.06910783903349571,0.02,-0.08910783903349571,-19.27669881811613,-3.2770387990797425,-15.999660019036389,200.33033998096363,781873.6338875197,,,,,,,,,0
2038,NORMAL,Developed Markets - Equities,1680.34,0.0019338296729456994,-0.06910783903349571,0.02,-0.08910783903349571,-149.73146624154424,-40.42749588521694,-109.3039703563273,1571.0360296436727,781873.6338875197,,,,,,,,,0
2038,NORMAL,Emerging Markets State - Obligations,2169.381953356844,0.0024966466270840235,0.0218871721029783,0.02,0.001887172102978299,4.093997103079801,1.1053792178315462,2.9886178852482543,2172.3705712420924,781873.6338875197,,,,,,,,,0
2038,NORMAL,High Yield Bonds - Obligations,2538.969958345379,0.0029219892665567682,-0.02832456044561038,0.02,-0.048324560445610384,-122.69460722165013,-33.12754394984554,-89.56706327180459,2449.402895073574,781873.6338875197,,,,,,,,,0
2038,NORMAL,Investment Grade Bonds - Obligations,2943.3140279245436,0.0033873311377446286,0.03883706738858272,0.02,0.018837067388582717,55.443404689775434,14.969719266239368,40.47368542353607,2983.7877133480797,781873.6338875197,,,,,,,,,0
2038,NORMAL,Government ZC Bonds - Obligations,91483.82079191373,0.10528472049814294,0.04896122164343675,0.02,0.028961221643436747,2649.4832107430557,715.360466900625,1934.1227438424307,93417.94353575616,781873.6338875197,,,,,,,,,0
2039,ASK,Emerging Markets - Equities,98295.71,0.10505487755843022,0.3014096766770051,0.02,0.28140967667700506,27661.36396983666,4702.431874872233,22958.932094964428,121254.64209496444,880780.648574291,,,,,,,,,0
2039,NORMAL,Emerging Markets - Equities,734936.86,0.785473769307706,0.3014096766770051,0.02,0.28140967667700506,206818.3441506134,76712.79456487733,130105.54958573608,865042.4095857361,880780.648574291,,,,,,,,,0
2039,ASK,Developed Markets - Equities,611.31,0.0006533458805093728,0.07473237566659008,0.02,0.054732375666590075,33.458448568743165,5.6879362566863385,27.770512312056827,639.0805123120567,880780.648574291,,,,,,,,,0
2039,NORMAL,Developed Markets - Equities,4570.62,0.004884912316784855,0.07473237566659008,0.02,0.054732375666590075,250.16089086922966,92.78935632248653,157.37153454674313,4727.991534546743,880780.648574291,,,,,,,,,0
2039,NORMAL,Emerging Markets State - Obligations,3044.1885403787805,0.00325351792437604,0.01020733266398555,0.02,-0.00979266733601445,-29.810725684036697,-11.057356080387306,-18.75336960364939,3025.435170775131,880780.648574291,,,,,,,,,0
2039,NORMAL,High Yield Bonds - Obligations,3834.5616008735933,0.004098239887275177,-0.000641533575970632,0.02,-0.020641533575970632,-79.15123203356006,-29.358673320223573,-49.79255871333649,3784.769042160257,880780.648574291,,,,,,,,,0
2039,NORMAL,Investment Grade Bonds - Obligations,2257.67235232429,0.0024129180463774197,-0.05945698939942168,0.02,-0.07945698939942168,-179.38784816599855,-66.53831022731761,-112.84953793868094,2144.822814385609,880780.648574291,,,,,,,,,0
2039,NORMAL,Government ZC Bonds - Obligations,88109.687096096,0.09416842698009875,0.01444203633372521,0.02,-0.00555796366627479,-489.7104395269416,-181.64276722159724,-308.0676723053444,87801.61942379065,880780.648574291,,,,,,,,,0
2040,ASK,Emerging Markets - Equities,111175.69,0.09704488559141355,-0.1876506038840434,0.02,-0.20765060388404338,-23085.699165725193,-3924.568858173283,-19161.13030755191,92014.55969244809,992199.4006189388,,,,,,,,,0
2040,NORMAL,Emerging Markets - Equities,933922.29,0.8152176234239783,-0.1876506038840434,0.02,-0.20765060388404338,-193929.52749926865,0.0,-193929.52749926865,739992.7625007314,992199.4006189388,,,,,,,,,0
2040,ASK,Developed Markets - Equities,243.06,0.0002121662558770625,-0.2476123713802822,0.02,-0.2676123713802822,-65.04586298769141,-11.05779670790754,-53.988066279783865,189.07193372021612,992199.4006189388,,,,,,,,,0
2040,NORMAL,Developed Markets - Equities,2041.84,0.0017823152633095584,-0.2476123713802822,0.02,-0.2676123713802822,-546.4216443791156,0.0,-546.4216443791156,1495.4183556208843,992199.4006189388,,,,,,,,,0
2040,NORMAL,Emerging Markets State - Obligations,1003.4250588280154,0.0008758863563925006,-0.04603946638137635,0.02,-0.06603946638137635,-66.26565543870333,0.0,-66.26565543870333,937.159403389312,992199.4006189388,,,,,,,,,0
2040,NORMAL,High Yield Bonds - Obligations,1559.2287620943418,0.001361045538177337,-0.06035383852056153,0.02,-0.08035383852056154,-125.29001616594383,0.0,-125.29001616594383,1433.938745928398,992199.4006189388,,,,,,,,,0
2040,NORMAL,Investment Grade Bonds - Obligations,2649.9757624814515,0.002313154923437231,-0.01464287777000362,0.02,-0.03464287777000362,-91.80278643311703,0.0,-91.80278643311703,2558.1729760483345,992199.4006189388,,,,,,,,,0
2040,NORMAL,Government ZC Bonds - Obligations,93015.49861277825,0.08119291565544005,-0.05528733848499201,0.02,-0.07528733848499201,-7002.889328410543,0.0,-7002.889328410543,86012.6092843677,992199.4006189388,,,,,,,,,0
2041,ASK,Emerging Markets - Equities,125434.56,0.12768154082765146,0.1672683844026344,0.02,0.1472683844026344,18472.544999455306,3140.3326499074024,15332.212349547903,140766.77234954791,1117712.6247972348,,,,,,,,,0
2041,NORMAL,Emerging Markets - Equities,761189.17,0.7748247858239479,0.1672683844026344,0.02,0.1472683844026344,112099.09929068224,37193.264507557025,74905.8347831252,836095.0047831252,1117712.6247972348,,,,,,,,,0
2041,ASK,Developed Markets - Equities,78.67,8.007926058744369e-05,0.2234201349959191,0.02,0.2034201349959191,16.00306202012895,2.7205205434219217,13.28254147670703,91.95254147670703,1117712.6247972348,,,,,,,,,0
2041,NORMAL,Developed Markets - Equities,477.39,0.00048594175939798833,0.2234201349959191,0.02,0.2034201349959191,97.11073824570178,32.22028898493336,64.89044926076842,542.2804492607684,1117712.6247972348,,,,,,,,,0
2041,NORMAL,Emerging Markets State - Obligations,633.4872773204775,0.0006448352962930815,0.02550377788439895,0.02,0.005503777884398951,3.4865732669645695,1.1568071694039856,2.329766097560584,635.817043418038,1117712.6247972348,,,,,,,,,0
2041,NORMAL,High Yield Bonds - Obligations,1641.2938150378895,0.0016706952474256865,0.01564361883874632,0.02,-0.00435638116125368,-7.150101455913273,-2.3723260613901798,-4.777775394523093,1636.5160396433664,1117712.6247972348,,,,,,,,,0
2041,NORMAL,Investment Grade Bonds - Obligations,2197.5171122096176,0.002236882489818237,0.04351204360040772,0.02,0.023512043600407716,51.66811815491474,17.14292083793029,34.525197316984446,2232.042309526602,1117712.6247972348,,,,,,,,,0
2041,NORMAL,Government ZC Bonds - Obligations,90749.59611455111,0.0923752453980222,0.04796243370251485,0.02,0.02796243370251485,2537.5795648831263,841.9413586984512,1695.6382061846753,92445.23432073579,1117712.6247972348,,,,,,,,,0
2042,ASK,Emerging Markets - Equities,140950.14,0.12442664026459194,-0.02565800878466251,0.02,-0.045658008784662515,-6435.502730319422,-1094.0354641543017,-5341.46726616512,135608.6727338349,1259103.271834085,,,,,,,,,0
2042,NORMAL,Emerging Markets - Equities,882104.17,0.7786956312103446,-0.02565800878466251,0.02,-0.045658008784662515,-40275.11994284741,0.0,-40275.11994284741,841829.0500571526,1259103.271834085,,,,,,,,,0
2042,ASK,Developed Markets - Equities,440.51,0.00038886927890213795,0.01833436959729751,0.02,-0.0016656304027024907,-0.7337268486944595,-0.12473356427805812,-0.6089932844164013,439.9010067155836,1259103.271834085,,,,,,,,,0
2042,NORMAL,Developed Markets - Equities,2756.82,0.002433639657358498,0.01833436959729751,0.02,-0.0016656304027024907,-4.5918432067783215,0.0,-4.5918432067783215,2752.228156793222,1259103.271834085,,,,,,,,,0
2042,NORMAL,Emerging Markets State - Obligations,890.9377934076559,0.0007864936942841187,0.1271529541152596,0.02,0.10715295411525959,95.46661649656119,0.0,95.46661649656119,986.4044099042171,1259103.271834085,,,,,,,,,0
