Year,Asset,Weight,Allocation (%),Invested Amt (DKK),Path_ID
2032,Emerging Markets - Equities,0.691088883441071,69.11,181893.2024814531,1
2032,Developed Markets - Equities,0.011888750969098987,1.19,3129.095314782745,1
2032,Emerging Markets State - Obligations,0.00500154363599904,0.5,1316.3962134259543,1
2032,High Yield Bonds - Obligations,0.006619098710092987,0.66,1742.1334516695797,1
2032,Investment Grade Bonds - Obligations,0.0032285275214303344,0.32,849.7419423800444,1
2032,Government ZC Bonds - Obligations,0.2821731957223076,28.22,74267.41690417149,1
2033,Emerging Markets - Equities,0.719003690193841,71.9,217173.38898345875,1
2033,Developed Markets - Equities,0.004119176824778335,0.41,1244.1877601741642,1
2033,Emerging Markets State - Obligations,0.0001370146262533766,0.01,41.3849485469618,1
2033,High Yield Bonds - Obligations,0.007602112703006311,0.76,2296.200425203638,1
2033,Investment Grade Bonds - Obligations,0.008374832639544156,0.84,2529.5986812094798,1
2033,Government ZC Bonds - Obligations,0.26076317301257695,26.08,78762.90869933343,1
2034,Emerging Markets - Equities,0.7359022567937401,73.59,258813.7454439889,1
2034,Developed Markets - Equities,0.011476479280798296,1.15,4036.229757080709,1
2034,Emerging Markets State - Obligations,0.008910611013946452,0.89,3133.824620625295,1
2034,High Yield Bonds - Obligations,0.007199122801114104,0.72,2531.901375306955,1
2034,Investment Grade Bonds - Obligations,0.012075596148523942,1.21,4246.936653361102,1
2034,Government ZC Bonds - Obligations,0.22443593396187697,22.44,78933.17916155526,1
2035,Emerging Markets - Equities,0.2026558095606144,20.27,82001.40366159056,1
2035,Developed Markets - Equities,0.5899388319331229,58.99,238709.23018629785,1
2035,Emerging Markets State - Obligations,0.0018831070884007275,0.19,761.9689010088026,1
2035,High Yield Bonds - Obligations,0.001979184648090997,0.2,800.8451354087146,1
2035,Investment Grade Bonds - Obligations,0.0019485780485757908,0.19,788.4606687260341,1
2035,Government ZC Bonds - Obligations,0.20159448872119512,20.16,81571.95730741808,1
2036,Emerging Markets - Equities,0.2111281592680098,21.11,100250.45268929908,1
2036,Developed Markets - Equities,0.6137986667977031,61.38,291451.38393617194,1
2036,Emerging Markets State - Obligations,0.0011654858475052194,0.12,553.4102330094693,1
2036,High Yield Bonds - Obligations,0.0007513937228313971,0.08,356.7859499315918,1
2036,Investment Grade Bonds - Obligations,0.002658330343244833,0.27,1262.26089988165,1
2036,Government ZC Bonds - Obligations,0.1704979640207057,17.05,80957.92685798039,1
2037,Emerging Markets - Equities,0.2143880267758468,21.44,109240.91218678701,1
2037,Developed Markets - Equities,0.6213377790354789,62.13,316601.1963388011,1
2037,Emerging Markets State - Obligations,0.0040623623265504585,0.41,2069.9671192440246,1
2037,High Yield Bonds - Obligations,0.0045894311816200364,0.46,2338.5338082468866,1
2037,Investment Grade Bonds - Obligations,0.001418306438170569,0.14,722.6946924052811,1
2037,Government ZC Bonds - Obligations,0.1542040942423332,15.42,78574.33165137732,1
2038,Emerging Markets - Equities,0.20859880391076338,20.86,106135.65958542479,1
2038,Developed Markets - Equities,0.6105689113531627,61.06,310659.183628612,1
2038,Emerging Markets State - Obligations,6.7919056482132044e-06,0.0,3.455740743956802,1
2038,High Yield Bonds - Obligations,0.0012831119276545686,0.13,652.8509665942365,1
2038,Investment Grade Bonds - Obligations,0.003071824495319144,0.31,1562.9529643939597,1
2038,Government ZC Bonds - Obligations,0.17647055640745188,17.65,89788.71666840553,1
2039,Emerging Markets - Equities,0.20762529503774754,20.76,113539.88346568972,1
2039,Developed Markets - Equities,0.5914698028293298,59.15,323445.2356804951,1
2039,Emerging Markets State - Obligations,0.00693138187987285,0.69,3790.4258763551784,1
2039,High Yield Bonds - Obligations,0.0009392203775101954,0.09,513.6126221601326,1
2039,Investment Grade Bonds - Obligations,0.007330941721599568,0.73,4008.9251582416805,1
2039,Government ZC Bonds - Obligations,0.1857033581539399,18.57,101551.87324430891,1
2040,Emerging Markets - Equities,0.21515846214811613,21.52,120562.96079930743,1
2040,Developed Markets - Equities,0.6136930338306866,61.37,343879.8011560567,1
2040,Emerging Markets State - Obligations,0.013780745880837178,1.38,7721.971559142496,1
2040,High Yield Bonds - Obligations,0.013211341287029211,1.32,7402.908562331536,1
2040,Investment Grade Bonds - Obligations,0.0053410548636721586,0.53,2992.833197109254,1
2040,Government ZC Bonds - Obligations,0.1388153619896586,13.88,77784.48906359883,1
2041,Emerging Markets - Equities,0.20367875640889035,20.37,118306.19862552182,1
2041,Developed Markets - Equities,0.6018992503280101,60.19,349611.3856808194,1
2041,Emerging Markets State - Obligations,0.006844639759105731,0.68,3975.6886046342784,1
2041,High Yield Bonds - Obligations,0.007641702885735433,0.76,4438.660346207702,1
2041,Investment Grade Bonds - Obligations,0.0007104349169903942,0.07,412.65400418707117,1
2041,Government ZC Bonds - Obligations,0.17922521570126806,17.92,104102.43238568155,1
2042,Emerging Markets - Equities,0.2230978986142488,22.31,136026.6271018921,1
2042,Developed Markets - Equities,0.6354557935983615,63.55,387448.33013868897,1
2042,Emerging Markets State - Obligations,0.002255195787834992,0.23,1375.031671651952,1
2042,High Yield Bonds - Obligations,0.0051677576206476394,0.52,3150.8707306663155,1
2042,Investment Grade Bonds - Obligations,0.002974426663787491,0.3,1813.5591108212484,1
2042,Government ZC Bonds - Obligations,0.1310489277151196,13.1,79902.78587621296,1
2043,Emerging Markets - Equities,0.2228759339383041,22.29,162532.17633496117,1
2043,Developed Markets - Equities,0.650670983285687,65.07,474501.5270276182,1
2043,Emerging Markets State - Obligations,0.008770482986240167,0.88,6395.870842012771,1
2043,High Yield Bonds - Obligations,0.006072786580764358,0.61,4428.576930439711,1
2043,Investment Grade Bonds - Obligations,0.0005034251822637726,0.05,367.12259170075055,1
2043,Government ZC Bonds - Obligations,0.11110638802674061,11.11,81024.28437025279,1
2044,Emerging Markets - Equities,0.23692575502284025,23.69,184127.96442227485,1
2044,Developed Markets - Equities,0.6496216229428107,64.96,504856.4984656195,1
2044,Emerging Markets State - Obligations,0.007568588033491919,0.76,5881.963773939687,1
2044,High Yield Bonds - Obligations,0.0003634427721404339,0.04,282.4512590948819,1
2044,Investment Grade Bonds - Obligations,0.002112026367401562,0.21,1641.3712211166398,1
2044,Government ZC Bonds - Obligations,0.10340856486131508,10.34,80364.45235726771,1
2045,Emerging Markets - Equities,0.24927886382585107,24.93,225499.7404604339,1
2045,Developed Markets - Equities,0.6384053158938203,63.84,577506.7762792356,1
2045,Emerging Markets State - Obligations,0.0060984521417889095,0.61,5516.710699325497,1
2045,High Yield Bonds - Obligations,0.01158933910741956,1.16,10483.81287013893,1
2045,Investment Grade Bonds - Obligations,0.002762951997663451,0.28,2499.389434047692,1
2045,Government ZC Bonds - Obligations,0.09186507703345685,9.19,83101.91530275265,1
2046,Emerging Markets - Equities,0.22614894146026962,22.61,208088.64144264653,1
2046,Developed Markets - Equities,0.5410989583325522,54.11,497886.68652792793,1
2046,Emerging Markets State - Obligations,0.010735005122168769,1.07,9877.705450787598,1
2046,High Yield Bonds - Obligations,0.009966110132902531,1.0,9170.214570240725,1
2046,Investment Grade Bonds - Obligations,0.007697091291826194,0.77,7082.400030855437,1
2046,Government ZC Bonds - Obligations,0.2043538936602807,20.44,188034.15055008576,1
2047,Emerging Markets - Equities,0.2049169017235764,20.49,210080.0799433474,1
2047,Developed Markets - Equities,0.40779436860856244,40.78,418069.3385326405,1
2047,Emerging Markets State - Obligations,0.01766266410326913,1.77,18107.700514780707,1
2047,High Yield Bonds - Obligations,0.020483297880701527,2.05,20999.404246731712,1
2047,Investment Grade Bonds - Obligations,0.009475960824741348,0.95,9714.72138636504,1
2047,Government ZC Bonds - Obligations,0.3396668068591492,33.97,348225.20416265744,1
2048,Emerging Markets - Equities,0.20890820835776983,20.89,201463.83850337478,1
2048,Developed Markets - Equities,0.491125218922919,49.11,473624.14606788976,1
2048,Emerging Markets State - Obligations,0.012788907741943571,1.28,12333.179553888276,1
2048,High Yield Bonds - Obligations,0.00015690563322038237,0.02,151.31435667307605,1
2048,Investment Grade Bonds - Obligations,0.005538713420160155,0.55,5341.343333358393,1
2048,Government ZC Bonds - Obligations,0.28148204592398707,28.15,271451.5331274704,1
2049,Emerging Markets - Equities,0.2073713622514784,20.74,207694.78034523583,1
2049,Developed Markets - Equities,0.44192313938973543,44.19,442612.3663773819,1
2049,Emerging Markets State - Obligations,0.004931681297589556,0.49,4939.372788579287,1
2049,High Yield Bonds - Obligations,0.013983983680904439,1.4,14005.793217651024,1
2049,Investment Grade Bonds - Obligations,0.00817508926528198,0.82,8187.839202195969,1
2049,Government ZC Bonds - Obligations,0.32361474411501023,32.36,324119.4563497042,1
2050,Emerging Markets - Equities,0.2326211385171569,23.26,215610.32213362696,1
2050,Developed Markets - Equities,0.6984266381967642,69.84,647353.0024323387,1
2050,Emerging Markets State - Obligations,0.01727082195484829,1.73,16007.863726119247,1
2050,High Yield Bonds - Obligations,0.02592043871613143,2.59,24024.962550932745,1
2050,Investment Grade Bonds - Obligations,0.023184114227752926,2.32,21488.736444559756,1
2050,Government ZC Bonds - Obligations,0.0025768483873464167,0.26,2388.4119664572113,1
2051,Emerging Markets - Equities,0.18755775020996354,18.76,196631.75321995065,1
2051,Developed Markets - Equities,0.3142980869094853,31.43,329503.7597406918,1
2051,Emerging Markets State - Obligations,0.0038383891218980878,0.38,4024.0895496682797,1
2051,High Yield Bonds - Obligations,0.004048520997126401,0.4,4244.387559146879,1
2051,Investment Grade Bonds - Obligations,0.004021199471588295,0.4,4215.744224167719,1
2051,Government ZC Bonds - Obligations,0.48623605328993835,48.62,509760.0473993685,1
2052,Emerging Markets - Equities,0.18608533488527196,18.61,196612.10966236523,1
2052,Developed Markets - Equities,0.3123745314077641,31.24,330045.4367494286,1
2052,Emerging Markets State - Obligations,0.000866883704565829,0.09,915.9229774430976,1
2052,High Yield Bonds - Obligations,0.00549012902001424,0.55,5800.703476225448,1
2052,Investment Grade Bonds - Obligations,0.0036228042682313714,0.36,3827.744891933268,1
2052,Government ZC Bonds - Obligations,0.49156031671415257,49.16,519367.6920056919,1
2053,Emerging Markets - Equities,0.18281019392517128,18.28,204678.4057260032,1
2053,Developed Markets - Equities,0.29362275527674314,29.36,328746.6423208318,1
2053,Emerging Markets State - Obligations,0.01309933856475467,1.31,14666.314147648673,1
2053,High Yield Bonds - Obligations,0.004391427829138929,0.44,4916.741389688984,1
2053,Investment Grade Bonds - Obligations,0.009686177867925834,0.97,10844.862646976151,1
2053,Government ZC Bonds - Obligations,0.4963901065362662,49.64,555769.5303665143,1
2054,Emerging Markets - Equities,0.1893527679315321,18.94,203890.11466512826,1
2054,Developed Markets - Equities,0.29409215812702877,29.41,316670.7542628408,1
2054,Emerging Markets State - Obligations,0.010842788151326612,1.08,11675.231070628211,1
2054,High Yield Bonds - Obligations,0.003407509902856898,0.34,3669.1176601509715,1
2054,Investment Grade Bonds - Obligations,0.004056495250072814,0.41,4367.928130709751,1
2054,Government ZC Bonds - Obligations,0.49824828063718285,49.82,536500.7344785754,1
2055,Emerging Markets - Equities,0.1821664066751773,18.22,209883.40418256144,1
2055,Developed Markets - Equities,0.2553384199353892,25.53,294188.6913880618,1
2055,Emerging Markets State - Obligations,0.0062720398765381295,0.63,7226.3437835927425,1
2055,High Yield Bonds - Obligations,0.004065930225502276,0.41,4684.569962555402,1
2055,Investment Grade Bonds - Obligations,0.019148017401002256,1.91,22061.42805811243,1
2055,Government ZC Bonds - Obligations,0.5330091858863908,53.3,614107.6416679146,1
2056,Emerging Markets - Equities,0.02092719504802474,2.09,28908.515166634737,1
2056,Developed Markets - Equities,0.028621423897279407,2.86,39537.208160311,1
2056,Emerging Markets State - Obligations,0.024931043369835447,2.49,34439.371531778364,1
2056,High Yield Bonds - Obligations,0.020879719193490437,2.09,28842.932729155455,1
2056,Investment Grade Bonds - Obligations,0.0182706932324294,1.83,25238.863173135534,1
2056,Government ZC Bonds - Obligations,0.8863699252589405,88.64,1224418.196934401,1
2057,Emerging Markets - Equities,0.017691811003324884,1.77,25649.15836840561,1
2057,Developed Markets - Equities,0.02666889964967778,2.67,38663.92369312272,1
2057,Emerging Markets State - Obligations,0.050665421368419165,5.07,73453.4986970164,1
2057,High Yield Bonds - Obligations,0.039940414085454776,3.99,57904.64333950896,1
2057,Investment Grade Bonds - Obligations,0.030254898128371722,3.03,43862.817286977916,1
2057,Government ZC Bonds - Obligations,0.8347785557647517,83.48,1210241.697434769,1
2058,Emerging Markets - Equities,0.02133782312006475,2.13,32276.69782804123,1
2058,Developed Markets - Equities,0.009947546646903456,0.99,15047.174936534637,1
2058,Emerging Markets State - Obligations,0.029981992265886534,3.0,45352.31636345818,1
2058,High Yield Bonds - Obligations,0.014827000964150436,1.48,22428.090584645703,1
2058,Investment Grade Bonds - Obligations,0.001613523304316235,0.16,2440.699027209843,1
2058,Government ZC Bonds - Obligations,0.9222921136986786,92.23,1395106.8811253395,1
2059,Emerging Markets - Equities,0.07444452955005092,7.44,122867.37799154765,1
2059,Developed Markets - Equities,0.020541704043793546,2.05,33903.16697001087,1
2059,Emerging Markets State - Obligations,0.04278354021951736,4.28,70612.32624801275,1
2059,High Yield Bonds - Obligations,0.031397450618823104,3.14,51820.092845912164,1
2059,Investment Grade Bonds - Obligations,0.02866235102652671,2.87,47305.932873616664,1
2059,Government ZC Bonds - Obligations,0.8021704245412884,80.22,1323946.5325587154,1
2060,Emerging Markets - Equities,0.04357062275289221,4.36,72343.99554260341,1
2060,Developed Markets - Equities,0.019153741636257153,1.92,31802.579628393883,1
2060,Emerging Markets State - Obligations,0.02992080780694887,2.99,49680.05160021077,1
2060,High Yield Bonds - Obligations,0.01948200952714869,1.95,32347.63061309345,1
2060,Investment Grade Bonds - Obligations,0.021387472534105566,2.14,35511.43224300551,1
2060,Government ZC Bonds - Obligations,0.8664853457426476,86.65,1438699.0139124475,1
2061,Emerging Markets - Equities,0.01083498836838897,1.08,18069.685225952235,1
2061,Developed Markets - Equities,0.01357401785480615,1.36,22637.608970896603,1
2061,Emerging Markets State - Obligations,0.012769025543536183,1.28,21295.110282444122,1
2061,High Yield Bonds - Obligations,0.018352060554503474,1.84,30606.02800783619,1
2061,Investment Grade Bonds - Obligations,0.00664388964458624,0.66,11080.122144283152,1
2061,Government ZC Bonds - Obligations,0.9378260180341791,93.78,1564027.6081907335,1
2062,Emerging Markets - Equities,0.04622489637589575,4.62,83392.04037673691,1
2062,Developed Markets - Equities,0.03549621254074385,3.55,64036.95457416988,1
2062,Emerging Markets State - Obligations,0.057103066746735855,5.71,103016.8074159803,1
2062,High Yield Bonds - Obligations,0.02364717470838469,2.36,42660.69375345689,1
2062,Investment Grade Bonds - Obligations,0.011500863838631243,1.15,20748.137406287584,1
2062,Government ZC Bonds - Obligations,0.8260277857896087,82.6,1490195.7141172453,1
2063,Emerging Markets - Equities,0.06479265768265652,6.48,122083.07354461848,1
2063,Developed Markets - Equities,0.0006506672101798737,0.07,1225.9946684471977,1
2063,Emerging Markets State - Obligations,0.09243645081541643,9.24,174169.82767358693,1
2063,High Yield Bonds - Obligations,0.010516458662171107,1.05,19815.23280880081,1
2063,Investment Grade Bonds - Obligations,0.026704087245878635,2.67,50316.14944934057,1
2063,Government ZC Bonds - Obligations,0.8048996783836974,80.49,1516601.2654310341,1
2064,Emerging Markets - Equities,0.09059679792108324,9.06,173006.292320831,1
2064,Developed Markets - Equities,0.01768609935102787,1.77,33773.89206409385,1
2064,Emerging Markets State - Obligations,0.043196518971039995,4.32,82489.33472081275,1
2064,High Yield Bonds - Obligations,0.010740399219687658,1.07,20510.180157385974,1
2064,Investment Grade Bonds - Obligations,0.06567936261975196,6.57,125423.22984457646,1
2064,Government ZC Bonds - Obligations,0.7721008219174093,77.21,1474426.2883789132,1
2065,Emerging Markets - Equities,0.021668716382457102,2.17,42443.720100172235,1
2065,Developed Markets - Equities,0.015563856641668846,1.56,30485.79174320673,1
2065,Emerging Markets State - Obligations,0.01245262136346371,1.25,24391.64214139509,1
2065,High Yield Bonds - Obligations,0.0010938944834567987,0.11,2142.6719726024717,1
2065,Investment Grade Bonds - Obligations,0.015017485031728965,1.5,29415.58327890917,1
2065,Government ZC Bonds - Obligations,0.9342034260972245,93.42,1829876.2157408579,1
2066,Emerging Markets - Equities,0.03815493205227564,3.82,77808.11551624401,1
2066,Developed Markets - Equities,0.00292067536572644,0.29,5956.038551727346,1
2066,Emerging Markets State - Obligations,0.04239804104648019,4.24,86460.95007814938,1
2066,High Yield Bonds - Obligations,0.046883087060622615,4.69,95607.15895845716,1
2066,Investment Grade Bonds - Obligations,0.041928370827621485,4.19,85503.16683289477,1
2066,Government ZC Bonds - Obligations,0.8277148936472736,82.77,1687932.1386599499,1
2067,Emerging Markets - Equities,0.017683359071195445,1.77,37152.3100382567,1
2067,Developed Markets - Equities,0.024817554480756704,2.48,52141.08217495286,1
2067,Emerging Markets State - Obligations,0.07540046652223725,7.54,158414.5578894235,1
2067,High Yield Bonds - Obligations,0.05845009019201894,5.85,122802.22687527836,1
2067,Investment Grade Bonds - Obligations,0.10371218015257541,10.37,217896.78399102547,1
2067,Government ZC Bonds - Obligations,0.7199363495812162,71.99,1512568.8710931044,1
2068,Emerging Markets - Equities,0.0103783608916657,1.04,22503.8960715783,1
2068,Developed Markets - Equities,0.07259595911610825,7.26,157413.28868967903,1
2068,Emerging Markets State - Obligations,0.033875252293228054,3.39,73453.32899509023,1
2068,High Yield Bonds - Obligations,0.04532835297210768,4.53,98287.63472652866,1
2068,Investment Grade Bonds - Obligations,0.014499971616228765,1.45,31440.981644267733,1
2068,Government ZC Bonds - Obligations,0.8233221031106617,82.33,1785248.6760904994,1
2069,Emerging Markets - Equities,0.06059818704014214,6.06,124817.41381141724,1
2069,Developed Markets - Equities,0.019129494473943902,1.91,39402.07033216674,1
2069,Emerging Markets State - Obligations,0.060470053481230385,6.05,124553.49008321686,1
2069,High Yield Bonds - Obligations,0.019319670821465466,1.93,39793.786999367,1
2069,Investment Grade Bonds - Obligations,0.030671000373356946,3.07,63174.743876008324,1
2069,Government ZC Bonds - Obligations,0.8098115938098611,80.98,1668013.4134523058,1
2070,Emerging Markets - Equities,0.06153387530788256,6.15,126647.95881422899,1
2070,Developed Markets - Equities,0.05191902622278345,5.19,106858.84257797805,1
2070,Emerging Markets State - Obligations,0.018175429351888015,1.82,37408.35460909072,1
2070,High Yield Bonds - Obligations,0.05628607517719293,5.63,115847.02727056353,1
2070,Investment Grade Bonds - Obligations,0.025075220592257075,2.51,51609.38570724257,1
2070,Government ZC Bonds - Obligations,0.787010373347996,78.7,1619811.1503856431,1
2071,Emerging Markets - Equities,0.08046928297303872,8.05,160627.07279390775,1
2071,Developed Markets - Equities,0.08617217271789056,8.62,172010.7766413605,1
2071,Emerging Markets State - Obligations,0.030514454932454485,3.05,60910.78971517637,1
2071,High Yield Bonds - Obligations,0.048217521372322,4.82,96248.3947820033,1
2071,Investment Grade Bonds - Obligations,0.05969142776049196,5.97,119151.79255753169,1
2071,Government ZC Bonds - Obligations,0.6949351402438022,69.49,1387180.2162868264,1
2072,Emerging Markets - Equities,0.08297295979172638,8.3,176585.80123144033,1
2072,Developed Markets - Equities,0.06408560795098629,6.41,136389.11346341184,1
2072,Emerging Markets State - Obligations,0.07843224788713242,7.84,166922.10776013887,1
2072,High Yield Bonds - Obligations,0.029118719541090788,2.91,61971.423387861876,1
2072,Investment Grade Bonds - Obligations,0.02542698107193647,2.54,54114.54330127792,1
2072,Government ZC Bonds - Obligations,0.7199634837571276,72.0,1532250.1325221944,1
2073,Emerging Markets - Equities,0.1035525041621551,10.36,219868.71981381226,1
2073,Developed Markets - Equities,0.06581462447751817,6.58,139741.4514113432,1
2073,Emerging Markets State - Obligations,0.09582573966204327,9.58,203462.80251912188,1
2073,High Yield Bonds - Obligations,0.005634412902382737,0.56,11963.314279772572,1
2073,Investment Grade Bonds - Obligations,0.12702249441328375,12.7,269701.5727448979,1
2073,Government ZC Bonds - Obligations,0.602150224382617,60.22,1278520.4958760552,1
2074,Emerging Markets - Equities,0.003098008431207085,0.31,5992.896096477174,1
2074,Developed Markets - Equities,0.07483027511897729,7.48,144754.30703850643,1
2074,Emerging Markets State - Obligations,0.06429191661102904,6.43,124368.53696461649,1
2074,High Yield Bonds - Obligations,0.007524854798753854,0.75,14556.342873617927,1
2074,Investment Grade Bonds - Obligations,0.030242709492593018,3.02,58502.55726852116,1
2074,Government ZC Bonds - Obligations,0.8200122355474397,82.0,1586260.4103892066,1
2075,Emerging Markets - Equities,0.307064547280384,30.71,237192.70318333848,1
2075,Developed Markets - Equities,0.22864016890299207,22.86,176613.61495072287,1
2075,Emerging Markets State - Obligations,0.10250579497821383,10.25,79180.83288409906,1
2075,High Yield Bonds - Obligations,0.05997693128106049,6.0,46329.3160516055,1
2075,Investment Grade Bonds - Obligations,0.04820310120756194,4.82,37234.59441510087,1
2075,Government ZC Bonds - Obligations,0.25360945634978777,25.36,195901.1974428148,1
2025,Emerging Markets - Equities,0.04327104689416786,4.33,0.0,2
2025,Developed Markets - Equities,0.009223589725967688,0.92,0.0,2
2025,Emerging Markets State - Obligations,0.2202678809022977,22.03,0.0,2
2025,High Yield Bonds - Obligations,0.35280710478355404,35.28,0.0,2
2025,Investment Grade Bonds - Obligations,0.16967880609240207,16.97,0.0,2
2025,Government ZC Bonds - Obligations,0.20475157160161067,20.48,0.0,2
2026,Emerging Markets - Equities,0.9828912045984882,98.29,27077.29637391552,2
2026,Developed Markets - Equities,0.004346913176702026,0.43,119.75145961889137,2
2026,Emerging Markets State - Obligations,0.0013455670987790652,0.13,37.068516794301615,2
2026,High Yield Bonds - Obligations,0.002437943484378779,0.24,67.1619788238382,2
2026,Investment Grade Bonds - Obligations,0.005853423252799598,0.59,161.25373334963214,2
2026,Government ZC Bonds - Obligations,0.0031249483888521586,0.31,86.08801592919437,2
2027,Emerging Markets - Equities,0.9804252410100446,98.04,56034.98306082353,2
2027,Developed Markets - Equities,0.003576376679314462,0.36,204.40335301654787,2
2027,Emerging Markets State - Obligations,0.0016327931068437105,0.16,93.32025559598927,2
2027,High Yield Bonds - Obligations,0.004481819626533248,0.45,256.1528165020835,2
2027,Investment Grade Bonds - Obligations,0.0015257934058007302,0.15,87.20482100224123,2
2027,Government ZC Bonds - Obligations,0.00835797617146342,0.84,477.68971421852774,2
2028,Emerging Markets - Equities,0.9848622135693427,98.49,81902.56738442947,2
2028,Developed Markets - Equities,0.0021639141365601125,0.22,179.95423211681134,2
2028,Emerging Markets State - Obligations,0.005140244003627715,0.51,427.47013245004194,2
2028,High Yield Bonds - Obligations,0.0034347536273508584,0.34,285.63908386074985,2
2028,Investment Grade Bonds - Obligations,0.0002687261022986189,0.03,22.34765167982361,2
2028,Government ZC Bonds - Obligations,0.004130148560819932,0.41,343.4691331940738,2
2029,Emerging Markets - Equities,0.37135369775226823,37.14,45885.14677009926,2
2029,Developed Markets - Equities,0.009313001984747953,0.93,1150.7316758306747,2
2029,Emerging Markets State - Obligations,0.008747230250650268,0.87,1080.8238784542657,2
2029,High Yield Bonds - Obligations,0.007282805657431957,0.73,899.8768788679267,2
2029,Investment Grade Bonds - Obligations,0.010800522635927727,1.08,1334.532466871864,2
2029,Government ZC Bonds - Obligations,0.5925027417189739,59.25,73210.72990526125,2
2030,Emerging Markets - Equities,0.4764548431251326,47.65,68861.4857634602,2
2030,Developed Markets - Equities,0.003246969757816287,0.32,469.2809087335265,2
2030,Emerging Markets State - Obligations,0.006316899160636874,0.63,912.9743729043529,2
2030,High Yield Bonds - Obligations,0.005758692238519616,0.58,832.2973505693166,2
2030,Investment Grade Bonds - Obligations,0.0005085887635338936,0.05,73.50576535192668,2
2030,Government ZC Bonds - Obligations,0.5077140069543606,50.77,73379.3377615324,2
2031,Emerging Markets - Equities,0.5503970330537329,55.04,93808.22774932755,2
2031,Developed Markets - Equities,0.005470139850629977,0.55,932.3162991659394,2
2031,Emerging Markets State - Obligations,0.0004537085393101323,0.05,77.32889429159499,2
2031,High Yield Bonds - Obligations,0.004779853961493656,0.48,814.6657814279098,2
2031,Investment Grade Bonds - Obligations,0.004115776463640905,0.41,701.4821532093093,2
2031,Government ZC Bonds - Obligations,0.4347834881311926,43.48,74103.35817031226,2
2032,Emerging Markets - Equities,0.5855149530042909,58.55,109302.51000840533,2
2032,Developed Markets - Equities,0.0037265660710957193,0.37,695.6663073981964,2
2032,Emerging Markets State - Obligations,0.0015604928077607792,0.16,291.3090090409136,2
2032,High Yield Bonds - Obligations,0.005013257416023002,0.5,935.8627240482288,2
2032,Investment Grade Bonds - Obligations,0.002408915671834549,0.24,449.69052964249516,2
2032,Government ZC Bonds - Obligations,0.40177581502899495,40.18,75002.53378331757,2
2033,Emerging Markets - Equities,0.6432453615717724,64.32,140047.50475734952,2
2033,Developed Markets - Equities,0.0014575269593588836,0.15,317.33305200367573,2
2033,Emerging Markets State - Obligations,0.001713190235487362,0.17,372.9961100199714,2
2033,High Yield Bonds - Obligations,0.006404393677305989,0.64,1394.3658323455672,2
2033,Investment Grade Bonds - Obligations,0.0010070592237575078,0.1,219.25712932541012,2
2033,Government ZC Bonds - Obligations,0.34617246833231813,34.62,75368.73688007832,2
2034,Emerging Markets - Equities,0.6747288973001427,67.47,174185.9404438799,2
2034,Developed Markets - Equities,0.008343836938986432,0.83,2154.019325307217,2
2034,Emerging Markets State - Obligations,0.009116324715578045,0.91,2353.442397870769,2
2034,High Yield Bonds - Obligations,0.009158209231118153,0.92,2364.255175800665,2
2034,Investment Grade Bonds - Obligations,0.0052052934861949755,0.52,1343.7825840975468,2
2034,Government ZC Bonds - Obligations,0.2934474383279797,29.34,75755.48967968558,2
2035,Emerging Markets - Equities,0.19027839143842626,19.03,62048.70357174535,2
2035,Developed Markets - Equities,0.5566564813670184,55.67,181522.51941235235,2
2035,Emerging Markets State - Obligations,0.006381815501004021,0.64,2081.0738165164043,2
2035,High Yield Bonds - Obligations,0.002187363934640655,0.22,713.2869652619715,2
2035,Investment Grade Bonds - Obligations,0.0012089549600141098,0.12,394.2333513460522,2
2035,Government ZC Bonds - Obligations,0.24328699279889662,24.33,79334.50763864064,2
2036,Emerging Markets - Equities,0.20635720600078827,20.64,81923.9732289406,2
2036,Developed Markets - Equities,0.596812961789111,59.68,236935.21564790478,2
2036,Emerging Markets State - Obligations,0.00031855686170615836,0.03,126.46732486875675,2
2036,High Yield Bonds - Obligations,0.00216832575765408,0.22,860.8270327181917,2
2036,Investment Grade Bonds - Obligations,0.0007634390747894383,0.08,303.08591367891563,2
2036,Government ZC Bonds - Obligations,0.19357951051595093,19.36,76851.2180627199,2
2037,Emerging Markets - Equities,0.20899019320931864,20.9,99356.8889554318,2
2037,Developed Markets - Equities,0.605275409888838,60.53,287756.4768196848,2
2037,Emerging Markets State - Obligations,0.0027330171396399167,0.27,1299.3149405078746,2
2037,High Yield Bonds - Obligations,0.0027745361626068943,0.28,1319.0536703072023,2
2037,Investment Grade Bonds - Obligations,0.009894433480729378,0.99,4703.9533938183895,2
2037,Government ZC Bonds - Obligations,0.17033241011886718,17.03,80978.43299633233,2
2038,Emerging Markets - Equities,0.21624633558031214,21.62,111487.01512967689,2
2038,Developed Markets - Equities,0.6280573734238563,62.81,323798.51295656123,2
2038,Emerging Markets State - Obligations,0.0013091094836422867,0.13,674.9187606697129,2
2038,High Yield Bonds - Obligations,0.0011621897180768613,0.12,599.1734488128196,2
2038,Investment Grade Bonds - Obligations,0.0012228234392332605,0.12,630.433504941824,2
2038,Government ZC Bonds - Obligations,0.15200216835487904,15.2,78365.57321374996,2
2039,Emerging Markets - Equities,0.2117880473224317,21.18,124875.84575002338,2
2039,Developed Markets - Equities,0.6255514874742268,62.56,368841.73609478044,2
