,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074
11,0.289669114,0.243436277,0.116652053,0.091993315,0.338632646,0.004707682,0.082629015,-0.156738638,-0.135406581,-0.245318144,-0.283629292,-0.372350958,-0.419890576,-0.381585062,-0.383822384,-0.420510243,-0.50506791,-0.576374373,-0.661733026,-0.625448616,-0.677964648,-0.681588531,-0.689249096,-0.713826819,-0.707523889,-0.668630435,-0.673996543,-0.659345053,-0.630929034,-0.655189888,-0.6228181,-0.587348769,-0.62674264,-0.685728894,-0.696463307,-0.703004833,-0.640490501,-0.705847281,-0.720797155,-0.721029446,-0.730753121,-0.760084137,-0.755899605,-0.808399972,-0.771089833,-0.81938,-0.842382387,-0.865727644,-0.876827624,-0.887075579
12,-0.212966227,-0.245541051,-0.128499122,-0.013921768,-0.124813857,-0.006223662,-0.173698813,-0.075786551,-0.178217643,-0.305301156,-0.263204321,-0.002510141,0.126417672,0.182762954,0.072602116,0.289393249,0.302064104,0.564178555,0.592648362,0.169409931,0.295883554,0.169446704,0.338930815,0.485012644,0.244074162,0.078394818,0.168777178,-0.023377261,-0.233606623,-0.223430718,-0.434991154,-0.545031472,-0.548608063,-0.626928247,-0.598808809,-0.619255444,-0.670343285,-0.661996689,-0.681252123,-0.596349698,-0.608357637,-0.578621646,-0.626967265,-0.621550978,-0.648985982,-0.595103439,-0.585458416,-0.552909251,-0.541151467,-0.52137495
13,0.146174359,0.194226219,0.050538396,-0.038241868,-0.098350362,-0.148862263,-0.022038501,-0.122006983,0.049931493,0.207974086,0.244768752,0.033752063,0.083247638,0.157967174,0.200696583,0.427947394,0.293336681,0.235463805,0.347539248,0.649495843,0.968481215,0.914950747,0.689178099,0.577924717,0.553189755,0.667337745,0.827638063,0.970693318,1.17876809,0.872876807,1.246685802,1.258554743,1.122109397,1.962312153,2.13750364,2.658453473,2.719763066,3.010481477,3.111322191,3.239322421,3.412351985,3.651296744,4.870476774,4.340098137,5.279084529,5.054953099,5.609857198,7.177960949,6.886361767,7.927707211
14,-0.177326522,-0.301001122,-0.2249634,-0.212570599,-0.241543825,-0.129645826,-0.221315816,-0.019057362,-0.100463388,-0.134513313,-0.180576701,-0.096165233,-0.263943684,-0.257634102,-0.251476558,-0.329662177,-0.269958685,-0.191847487,-0.073140227,0.046929932,0.039750996,0.120112585,0.34030173,0.387435045,0.442493728,0.353757953,0.232091668,0.183727893,0.08292069,0.074256278,0.279194776,0.283248344,0.090436778,-0.177271423,-0.289969127,-0.419354424,-0.40782062,-0.426451152,-0.414552763,-0.402820198,-0.412339626,-0.438655503,-0.529918097,-0.453507246,-0.562661278,-0.641343969,-0.682705807,-0.682212372,-0.66934824,-0.655376482
15,-0.032458618,-0.001900703,-0.189818332,-0.144182671,0.06107687,0.081833693,0.264484054,0.255674437,0.196453865,0.172657391,0.282175156,0.254900794,0.515749013,0.276302481,0.392878619,0.249907662,0.272252487,0.109847539,0.023252299,-0.040630876,-0.169171886,-0.11350776,-0.225516809,-0.221727248,-0.263437932,-0.239762149,-0.343290631,-0.372585602,-0.482600086,-0.485259639,-0.518521549,-0.497444162,-0.372670532,-0.349675084,-0.350443686,-0.222662522,-0.316407542,-0.270903387,-0.096881645,-0.16934471,-0.126425839,0.156491374,0.250370678,0.328913768,0.453388598,1.009305672,0.983029607,0.725417459,0.729159545,0.827133896
16,0.195578012,0.246987884,0.351610941,0.360296619,0.192899489,0.047575778,-0.208635158,-0.163422466,-0.154492664,0.095917318,-0.044880396,0.002989526,-0.023280103,0.122593308,0.061629576,0.237257853,0.210965606,0.215477554,0.097350473,0.038109679,0.138800701,-0.062011628,-0.084585947,-0.028637422,0.032083483,0.118604487,0.433345975,0.549197477,1.216731931,1.81731239,1.816308608,2.339216558,2.113942067,2.434793578,2.660865727,1.918819802,2.360267345,1.939839687,1.150255635,1.255567038,1.309496551,1.101647722,0.93484227,1.284129496,0.9329968,0.867554427,0.700437609,1.057180742,1.024584043,0.595194509
17,0.085499132,-0.024607921,0.117097895,0.16982032,0.251665022,0.497500328,0.994642626,0.836141191,0.780494416,0.403459705,0.561126195,0.275852457,0.244003854,0.287207707,0.196492117,0.307125847,0.362879942,0.4448732,0.517261494,0.468780352,0.430520261,0.721096865,0.722172269,0.773236404,0.593759293,0.624234249,0.394455464,0.341109049,0.222972539,0.172953874,0.118715823,0.008385572,0.025965092,0.003552422,-0.097176772,0.045058057,0.097491026,0.161008742,0.310889359,0.22854402,0.300116722,0.045817701,-0.118230685,-0.166898659,-0.069845468,-0.272432313,-0.27181091,-0.415057992,-0.410508828,-0.325387536
18,0.003986006,0.105376734,0.140030554,0.057628324,-0.188570971,-0.292973715,-0.337076049,-0.396840741,-0.332762304,-0.235338361,-0.302768682,-0.420927534,-0.46991947,-0.399105883,-0.488522745,-0.571074286,-0.576436854,-0.541331003,-0.515034731,-0.532747837,-0.650334821,-0.680523629,-0.642185938,-0.696223822,-0.679157583,-0.661731801,-0.656638216,-0.652638577,-0.684602572,-0.696902592,-0.742406876,-0.724755574,-0.751221965,-0.759417425,-0.748027693,-0.718875364,-0.759095283,-0.741883041,-0.712965745,-0.724289249,-0.738780848,-0.725187849,-0.667206463,-0.700816518,-0.733199952,-0.738424233,-0.724046136,-0.692848623,-0.649772183,-0.614103997
19,0.015045881,0.365064283,0.134726142,0.035083832,0.148610505,0.132778729,0.16930526,0.394070618,0.179088532,0.05108874,0.139885865,0.437782353,0.407327759,0.009358839,0.256901326,0.324865505,0.286904115,0.134754951,0.212043872,0.361088295,0.597829226,0.585977798,0.666949174,0.746533804,0.840980516,0.529167511,0.871777062,0.700331438,0.983272729,0.991135313,1.385348467,1.318600724,1.411058936,1.185317211,1.401455323,1.308011616,1.634657647,1.482755717,0.854194114,1.400426771,1.175883341,1.385501378,1.073250625,1.08303201,1.298657424,1.892455312,2.046924516,2.199086549,1.934269139,1.563476358
20,-0.032025478,-0.304638169,-0.298984916,-0.22299721,-0.295926389,-0.117143188,-0.186044875,-0.359469863,-0.281422611,-0.281764053,-0.351502893,-0.426541689,-0.417669283,-0.398207434,-0.372819347,-0.344027967,-0.41432726,-0.352779851,-0.341498093,-0.349038575,-0.17234632,-0.091047686,-0.078524727,0.05833973,0.103227517,0.371353389,0.100527478,0.333853061,0.382460369,0.220251779,0.208417275,0.214910924,0.317127362,0.594372179,0.411621837,0.368652709,0.309530945,0.262387493,0.354735467,-0.123383776,0.043823532,0.035091651,0.099482364,-0.07568833,-0.263519059,-0.198547773,-0.233346254,-0.30547847,-0.336996654,-0.314363451
21,-0.067092353,0.003234925,0.258396103,0.281503668,0.808942849,0.64637763,0.775558632,0.922088411,1.167970712,1.231651551,1.450809484,2.048717271,2.135021548,2.368965775,2.138135094,1.781348116,2.138518891,2.073604481,1.44698685,1.372380221,0.922492255,0.818809716,0.551275587,0.527408405,0.5557163,0.325619441,0.266489167,0.05711062,-0.053524771,0.111889012,0.039822008,-0.095415588,-0.193879412,-0.12301927,-0.213254593,-0.271895425,-0.26561101,-0.266374394,-0.336499867,-0.282104303,-0.358250116,-0.410244405,-0.364281932,-0.331733258,-0.106125166,-0.19781579,-0.236337619,-0.231126584,-0.252600979,-0.325856568
22,-0.2219392,-0.187859371,-0.167811428,-0.286717531,-0.38285209,-0.469003592,-0.427332751,-0.441447695,-0.472336421,-0.436803552,-0.376933055,-0.33337045,-0.302402399,-0.254980015,-0.214584468,-0.100805655,0.004558097,-0.115415161,-0.009759337,0.023200971,0.090519826,0.213580898,0.136922652,-0.0539684,0.034907856,0.046221706,0.268035218,0.303802305,0.141741497,0.192005113,0.184998606,0.360776129,0.560107997,0.403420462,0.526428427,0.631782628,0.698288974,0.669324814,0.667254634,0.90314576,0.850101682,1.121174466,0.876717449,1.387776981,1.474377702,1.439416576,1.386948838,1.703632443,1.772481753,2.499135249
23,0.139731478,0.110801529,-0.119281941,-0.037168236,-0.214030888,0.09465176,0.005040667,-0.023767795,-0.075914506,-0.20213248,-0.218011427,-0.35537609,-0.368903945,-0.458356276,-0.479567139,-0.451363123,-0.506965697,-0.446743692,-0.46819151,-0.470166781,-0.465066078,-0.529275029,-0.459851088,-0.391406117,-0.469517017,-0.564868913,-0.633643703,-0.685732758,-0.653606832,-0.682517988,-0.690896819,-0.698869071,-0.732584827,-0.723675036,-0.688227822,-0.677848768,-0.677429618,-0.595365888,-0.535365569,-0.545878001,-0.581476298,-0.582174812,-0.56227511,-0.613267019,-0.649393493,-0.686335106,-0.671255322,-0.65686081,-0.692035371,-0.767569169
24,0.191200292,0.133137082,0.198985993,0.233835866,0.385811006,0.18542365,0.159810649,0.089174584,-0.000949434,0.143967936,-0.064961278,-0.112563505,-0.201960816,-0.026379869,-0.161970325,-0.335882038,-0.330265753,-0.292549067,-0.295912172,-0.324163495,-0.357054255,-0.347991039,-0.406917264,-0.490825829,-0.432211397,-0.2925018,-0.265987596,-0.064195554,-0.053273924,0.147222376,0.199471249,0.298257322,0.320740323,0.124816674,0.005710829,-0.110848944,-0.120272067,-0.248255283,-0.148237582,-0.16720391,-0.138344416,-0.23257658,-0.081331403,-0.117485933,-0.000344795,0.090500148,0.147383317,0.150718185,0.380429006,0.718916213
25,-0.154173657,-0.066208253,-0.018437882,-0.168437961,-0.076803415,-0.13048565,-0.133080222,0.061919672,0.082770005,0.005791914,0.105882196,0.203752666,0.400430716,0.266792212,0.416999161,0.544222304,0.555345366,0.627977848,0.599619988,0.551467007,0.736077937,0.71416802,0.689035408,1.045877077,0.917567031,0.913828271,0.691368941,0.625914687,0.830862366,0.628036302,0.533492649,0.239050151,0.074525309,0.013867471,0.008214299,0.042680761,0.093046341,0.239482426,0.143795481,0.256115726,0.467664048,0.62292255,0.689368054,0.808771912,0.521236439,0.445654972,0.285496178,0.149387605,0.216081734,-0.065703259
26,0.114209845,0.072521732,-0.129553917,0.051962274,0.076577715,0.15718553,0.071552824,-0.044999567,0.04767906,0.242891021,0.348773405,0.236989573,0.187744703,0.149507476,0.11172211,0.082036176,0.089528716,0.025987864,-0.002696683,0.159938357,0.059751072,0.129340015,0.244035433,0.170068648,0.079448848,0.040424706,0.053617893,0.037664001,-0.123418469,-0.283487161,-0.355444959,-0.178648822,-0.074879978,0.167784535,0.286767251,0.381457589,0.040506608,-0.065523544,-0.160041123,-0.30738417,-0.353970532,-0.462134251,-0.561030043,-0.57324967,-0.519635569,-0.580228023,-0.555714492,-0.520624132,-0.60280016,-0.4912794
