Year,Account,Asset,Invested,Weight,Return (Nominal),Inflation Rate,Return (Inflation Adjusted),Gross Gain,Tax,Net Gain,End Value,TOTAL ASK Cap (DKK),Goal,Redeemed Amount,Allocated Value,Goal Value,Utility (Keep),Utility (Redeem),Utility Δ,Redeemed
2032,NORMAL,Investment Grade Bonds - Obligations,678.5174129771677,0.00927112470312621,-0.9970747423815357,0.02,-1.0170747423815356,-690.1029230051389,0.0,-690.1029230051389,-11.585510027971168,382603.8993437562,,,,,,,,
2032,NORMAL,Government ZC Bonds - Obligations,650.4799344697417,0.008888026267283541,-0.9968742885550766,0.02,-1.0168742885550766,-661.4563205832713,0.0,-661.4563205832713,-10.976386113529657,382603.8993437562,,,,,,,,
2033,ASK,Emerging Markets - Equities,47775.34,0.640297410218502,-0.9927493491351499,0.02,-1.0127493491351498,-48384.444489710484,-8225.355563250783,-40159.0889264597,7616.251073540296,431003.2926107414,,,,,,,,
2033,NORMAL,Emerging Markets - Equities,23650.62,0.3169716999619868,-0.9927493491351499,0.02,-1.0127493491351498,-23952.150011642756,0.0,-23952.150011642756,-301.530011642757,431003.2926107414,,,,,,,,
2033,ASK,Developed Markets - Equities,624.05,0.008363678811011207,-0.9967683523614821,0.02,-1.016768352361482,-634.5142902911829,-107.8674293495011,-526.6468609416818,97.40313905831817,431003.2926107414,,,,,,,,
2033,NORMAL,Developed Markets - Equities,308.93,0.004140359418453156,-0.9967683523614821,0.02,-1.016768352361482,-314.11024709503266,0.0,-314.11024709503266,-5.180247095032655,431003.2926107414,,,,,,,,
2033,NORMAL,Emerging Markets State - Obligations,514.3355570596394,0.006893257592066905,-0.9971700387865876,0.02,-1.0171700387865876,-523.1667185236746,0.0,-523.1667185236746,-8.831161464035176,431003.2926107414,,,,,,,,
2033,NORMAL,High Yield Bonds - Obligations,1625.567321103896,0.021786271868262007,-0.9975229749537183,0.02,-1.0175229749537182,-1654.0520965571823,0.0,-1654.0520965571823,-28.484775453286375,431003.2926107414,,,,,,,,
2033,NORMAL,Investment Grade Bonds - Obligations,7.070573158528678,9.476164234867541e-05,-0.9973844310981319,0.02,-1.017384431098132,-7.19349105042742,0.0,-7.19349105042742,-0.12291789189874258,431003.2926107414,,,,,,,,
2033,NORMAL,Government ZC Bonds - Obligations,108.37635221352052,0.001452487782425942,-0.9971112555059652,0.02,-1.0171112555059652,-110.23080766705054,0.0,-110.23080766705054,-1.8544554535300222,431003.2926107414,,,,,,,,
2034,ASK,Emerging Markets - Equities,54047.15,0.7090731018420764,-0.9926687641300767,0.02,-1.0126687641300767,-54731.860595252874,-9304.416301192989,-45427.44429405988,8619.705705940116,485525.20912600023,,,,,,,,
2034,NORMAL,Emerging Markets - Equities,18788.16,0.2464917926126581,-0.9926687641300767,0.02,-1.0126687641300767,-19026.18276747814,0.0,-19026.18276747814,-238.02276747814176,485525.20912600023,,,,,,,,
2034,ASK,Developed Markets - Equities,474.77,0.006228758344548465,-0.9972193828261129,0.02,-1.017219382826113,-482.9452463843536,-82.10069188534011,-400.8445544990135,73.9254455009865,485525.20912600023,,,,,,,,
2034,NORMAL,Developed Markets - Equities,165.04,0.0021652469136303446,-0.9972193828261129,0.02,-1.017219382826113,-167.88188694162167,0.0,-167.88188694162167,-2.8418869416216808,485525.20912600023,,,,,,,,
2034,NORMAL,Emerging Markets State - Obligations,527.5153194572114,0.00692075204403449,-0.9973274435389099,0.02,-1.01732744353891,-536.6558113710163,0.0,-536.6558113710163,-9.140491913804908,485525.20912600023,,,,,,,,
2034,NORMAL,High Yield Bonds - Obligations,1109.0770724765246,0.014550567790583935,-0.9978610173580779,0.02,-1.0178610173580778,-1128.8863173194738,0.0,-1128.8863173194738,-19.809244842949283,485525.20912600023,,,,,,,,
2034,NORMAL,Investment Grade Bonds - Obligations,901.2740501999605,0.011824290205590067,-0.9976091230709648,0.02,-1.0176091230709647,-917.1446958705984,0.0,-917.1446958705984,-15.870645670637941,485525.20912600023,,,,,,,,
2034,NORMAL,Government ZC Bonds - Obligations,209.2741749026954,0.0027455784131761884,-0.9973956156934641,0.02,-1.017395615693464,-212.91462802386945,0.0,-212.91462802386945,-3.640453121174062,485525.20912600023,,,,,,,,
2034,,,,,,,,,,,,,GOAL C,329.1825384652254,329.1825384652254,4000000.0,0.26733155646679707,0.24,-0.02733155646679708,True
2035,ASK,Emerging Markets - Equities,61237.61,0.7856268051532135,-0.9927343770696334,0.02,-1.0127343770696333,-62017.43281658315,-10542.963578819135,-51474.46923776401,9763.14076223599,546944.1480804393,,,,,,,,
2035,NORMAL,Emerging Markets - Equities,15534.58,0.19929553839212547,-0.9927343770696334,0.02,-1.0127343770696333,-15732.403199338385,0.0,-15732.403199338385,-197.82319933838517,546944.1480804393,,,,,,,,
2035,ASK,Developed Markets - Equities,181.33,0.002326310719481577,-0.9969424297557903,0.02,-1.0169424297557903,-184.40217078761748,-31.348369033894972,-153.0538017537225,28.276198246277506,546944.1480804393,,,,,,,,
2035,NORMAL,Developed Markets - Equities,46.0,0.0005901411409924035,-0.9969424297557903,0.02,-1.0169424297557903,-46.779351768766354,0.0,-46.779351768766354,-0.7793517687663538,546944.1480804393,,,,,,,,
2035,NORMAL,Emerging Markets State - Obligations,178.29097108423608,0.002287322545745537,-0.9971732530569223,0.02,-1.0171732530569222,-181.35280704843007,0.0,-181.35280704843007,-3.061835964193989,546944.1480804393,,,,,,,,
2035,NORMAL,High Yield Bonds - Obligations,132.06792351546804,0.0016943198928677345,-0.9976219606754254,0.02,-1.0176219606754253,-134.3952192701427,0.0,-134.3952192701427,-2.327295754674651,546944.1480804393,,,,,,,,
2035,NORMAL,Investment Grade Bonds - Obligations,87.06112634759158,0.001116920705192424,-0.997531832017965,0.02,-1.017531832017965,-88.58746739001238,0.0,-88.58746739001238,-1.5263410424207962,546944.1480804393,,,,,,,,
2035,NORMAL,Government ZC Bonds - Obligations,550.5191709494436,0.007062695906136885,-0.9975070785533777,0.02,-1.0175070785533777,-560.1571533203959,0.0,-560.1571533203959,-9.637982370952273,546944.1480804393,,,,,,,,
2036,ASK,Emerging Markets - Equities,68108.68,0.7849411313950299,-0.9922415890579835,0.02,-1.0122415890579834,-68942.43847184168,-11720.214540213086,-57222.2239316286,10886.456068371395,616132.582812615,,,,,,,,
2036,NORMAL,Emerging Markets - Equities,14905.83,0.17178719459226016,-0.9922415890579835,0.02,-1.0122415890579834,-15088.301045428161,0.0,-15088.301045428161,-182.47104542816123,616132.582812615,,,,,,,,
2036,ASK,Developed Markets - Equities,1079.76,0.012444053181402098,-0.9972398453010547,0.02,-1.0172398453010547,-1098.374895362267,-186.7237322115854,-911.6511631506814,168.1088368493185,616132.582812615,,,,,,,,
2036,NORMAL,Developed Markets - Equities,236.31,0.002723433177092252,-0.9972398453010547,0.02,-1.0172398453010547,-240.38394784309224,0.0,-240.38394784309224,-4.073947843092242,616132.582812615,,,,,,,,
2036,NORMAL,Emerging Markets State - Obligations,1381.8776210391602,0.015925908170705272,-0.9970158492205897,0.02,-1.0170158492205896,-1405.3914422800697,0.0,-1405.3914422800697,-23.513821240909465,616132.582812615,,,,,,,,
2036,NORMAL,High Yield Bonds - Obligations,387.01338173240447,0.004460264414492399,-0.9974293493902638,0.02,-1.0174293493902637,-393.7587731813261,0.0,-393.7587731813261,-6.745391448921623,616132.582812615,,,,,,,,
2036,NORMAL,Investment Grade Bonds - Obligations,538.8537959006429,0.006210199760305987,-0.9975122568547627,0.02,-1.0175122568547628,-548.2903419816189,0.0,-548.2903419816189,-9.436546080975972,616132.582812615,,,,,,,,
2036,NORMAL,Government ZC Bonds - Obligations,130.842561135445,0.0015079386059497788,-0.9975524124419928,0.02,-1.0175524124419928,-133.139163733461,0.0,-133.139163733461,-2.296602598015994,616132.582812615,,,,,,,,
2037,ASK,Emerging Markets - Equities,77026.58,0.867505808071789,-0.9930739476056534,0.02,-1.0130739476056534,-78033.62147116267,-13265.715650097654,-64767.90582106501,12258.674178934989,694073.3545384107,,,,,,,,
2037,NORMAL,Emerging Markets - Equities,7621.69,0.0858386850658912,-0.9930739476056534,0.02,-1.0130739476056534,-7721.335575726532,0.0,-7721.335575726532,-99.64557572653212,694073.3545384107,,,,,,,,
2037,ASK,Developed Markets - Equities,914.19,0.010295993080325633,-0.9976049331596124,0.02,-1.0176049331596124,-930.2842538451862,-158.14832315368167,-772.1359306915045,142.05406930849554,694073.3545384107,,,,,,,,
2037,NORMAL,Developed Markets - Equities,90.46,0.0010187986458463302,-0.9976049331596124,0.02,-1.0176049331596124,-92.05254225361854,0.0,-92.05254225361854,-1.5925422536185465,694073.3545384107,,,,,,,,
2037,NORMAL,Emerging Markets State - Obligations,1551.347397942254,0.017471928236356363,-0.997349616621607,0.02,-1.017349616621607,-1578.2626805434797,0.0,-1578.2626805434797,-26.915282601225726,694073.3545384107,,,,,,,,
2037,NORMAL,High Yield Bonds - Obligations,724.8353327371829,0.00816340101099067,-0.9976602133726954,0.02,-1.0176602133726953,-737.6360793733901,0.0,-737.6360793733901,-12.800746636207236,694073.3545384107,,,,,,,,
2037,NORMAL,Investment Grade Bonds - Obligations,531.2139983279437,0.005982755937996063,-0.9977294195407389,0.02,-1.017729419540739,-540.6321141702132,0.0,-540.6321141702132,-9.418115842269458,694073.3545384107,,,,,,,,
2037,NORMAL,Government ZC Bonds - Obligations,330.53455848477284,0.0037226195068505554,-0.9977804006439015,0.02,-1.0177804006439015,-336.4115953612872,0.0,-336.4115953612872,-5.877036876514353,694073.3545384107,,,,,,,,
2038,ASK,Emerging Markets - Equities,83371.29,0.9162792657401146,-0.9937533042327917,0.02,-1.0137533042327918,-84517.9207156503,-14368.046521660552,-70149.87419398974,13221.415806010249,781873.6338875197,,,,,,,,
2038,ASK,Developed Markets - Equities,357.36,0.0039275097986955386,-0.9976491805093577,0.02,-1.0176491805093577,-363.6671111468241,-61.823408894960096,-301.843702251864,55.516297748136026,781873.6338875197,,,,,,,,
2038,NORMAL,Emerging Markets State - Obligations,3241.835494120064,0.035628891506927315,-0.997619787104078,0.02,-1.017619787104078,-3298.955945352903,0.0,-3298.955945352903,-57.12045123283906,781873.6338875197,,,,,,,,
2038,NORMAL,High Yield Bonds - Obligations,584.047998935278,0.006418889183811355,-0.9976906356840071,0.02,-1.017690635684007,-594.3801793064152,0.0,-594.3801793064152,-10.33218037113727,781873.6338875197,,,,,,,,
